Begin,BillableDuration,Cluster,Description,End,Fab300_Duration,Fab300_User_id,Facility,id,IIO_Duration,IIO_User_id,Modules,Tool,TR_Cluster,WBS
2023-01-16 11:00:00,1,,scrjdp,2023-01-16 12:00:00,,"",PLINE300,2124,1,vanderey,BOTL,TRDUOS,,31199/31191
2023-01-16 11:00:00,1,,sec,2023-01-16 12:00:00,,"",PLINE300,1348,1,nonaka89,"",KLA2925,,31007/30076
2023-01-16 11:00:00,2,,HF etch,2023-01-16 13:00:00,,"",PLINE300,216,2,jeon73,LP1;SM1,DNS_4,,30990/32063
2023-01-16 11:00:00,3.25,0,MOKE KLA wafers,2023-01-16 14:11:57,2.5069444444444446,talmel16,PLINE300,1639,3,talmel16,"",POLARKERR_2,,31499/01927
2023-01-16 11:24:10,2.25,,"",2023-01-16 13:44:33,2.339722222222222,derudd92,PLINE300,2213,,"","",VERIOS,,39320/36502
2023-01-16 11:54:33,1.75,,"",2023-01-16 13:32:44,1.636388888888889,lookma25,PLINE300,1476,,"","",METRIOS,,39320/36502
2023-01-16 12:00:00,0.5,,d22,2023-01-16 12:30:00,,"",PLINE300,2309,0.5,canga29,"",YS375,,38199/02270
2023-01-16 12:00:00,1,,AE227405/D19-D22 on SCD100,2023-01-16 13:00:00,,"",PLINE300,1712,1,rondas,"",SCD100,,32499/32513
2023-01-16 12:00:00,1,1,Si,2023-01-16 13:00:00,0.7597222222222222,marian80,PLINE300,1900,1,knaepen,"",SP5,,30990/32063
2023-01-16 12:00:00,2,,use,2023-01-16 14:00:00,,"",PLINE300,737,2,zidan45,"",H6300,,31199/01988
2023-01-16 12:00:00,3,,Light Training,2023-01-16 15:00:00,,"",PLINE300,1335,3,johnsu91,"",KLA2925,,31199/02273
2023-01-16 12:00:00,3,,m,2023-01-16 15:00:00,,"",PLINE300,2123,3,vdries51,BOTL,TRDUOS,,31199/01413
2023-01-16 12:30:00,1,,Delay test coat wafers,2023-01-16 13:30:00,,"",PLINE300,2492,1,vdbroecn,"",LithoCluster_2000,,31199/31811
2023-01-16 12:38:33,1.75,14,i,2023-01-16 14:21:05,1.708888888888889,vrancken,PLINE300,966,1,vrancken,"",HELIOS1200,,37092/02172
2023-01-16 12:51:37,0.5,,"",2023-01-16 13:20:06,0.4747222222222222,vdries51,PLINE300,2533,,"","",LithoCluster_3400,,31199/01413
2023-01-16 12:59:25,3,0,T/M tuning on DCM3,2023-01-16 16:00:00,2.850277777777778,kimura50,PLINE300,2281,3,kimura50,LP1;LP2;DCM3;LP4;LP3,XP8,,39423/01225
2023-01-16 13:00:00,0,,sem nil,2023-01-16 16:00:00,,"",PLINE300,1586,3,willegem,"",NOVA200_2,,97401/01743
2023-01-16 13:00:00,0.5,,Measurement,2023-01-16 13:30:00,,"",PLINE200,1872,0.5,tricas85,"",SP1_DLS,,30990/02249
2023-01-16 13:00:00,1,,MEC,2023-01-16 14:00:00,,"",PLINE200,1520,1,ripj,"",NOVA200,,32005/01784
2023-01-16 13:00:00,1.5,,scrjdp,2023-01-16 14:30:00,,"",PLINE300,2122,1.5,vanderey,TOPL,TRDUOS,,31199/31191
2023-01-16 13:00:00,2.25,1,extended XRD,2023-01-16 15:11:42,1.5463888888888888,agiann70,PLINE300,1278,2,dekkers,"",JVX7300M,,31499/01284
2023-01-16 13:00:00,4,,job optimization,2023-01-16 17:00:00,,"",PLINE300,123,4,mingar54,"",ARCHER700,,38199/02270
2023-01-16 13:30:00,0.5,,AP,2023-01-16 14:00:00,,"",PLINE300,2536,0.5,vanderey,"",LithoCluster_3400,,31199/31191
2023-01-16 13:30:00,0.5,,m,2023-01-16 14:00:00,,"",PLINE300,824,0.5,vdries51,"",H6300_2,,31199/01413
2023-01-16 13:30:00,1,,EMAR after Etch,2023-01-16 14:30:00,,"",PLINE300,2491,1,dhave,"",LithoCluster_2000,,32099/01506
2023-01-16 13:30:00,1,,measure,2023-01-16 14:30:00,,"",PLINE300,1223,1,wang24,"",HITACHI9380,,32299/00013
2023-01-16 13:30:00,4.5,,INPRIA;use,2023-01-16 18:00:00,,"",PLINE300,2433,4.5,wouter51;giorda12;vicca54,"",TR3300,,31199/31247
2023-01-16 13:31:53,0.75,,"",2023-01-16 14:19:38,0.7958333333333333,maes72,PLINE300,1938,,"","",SU8000,,98300/14175
2023-01-16 13:56:58,1,0,meas,2023-01-16 15:00:00,1.0163888888888888,huang72,PLINE300,1730,1,huang72,"",SCD100,,31199/01617
2023-01-16 14:00:00,1,,i,2023-01-16 15:00:00,,"",PLINE300,1775,1,maes72,"",SEMVISION,,98300/14175
2023-01-16 14:00:00,1,,recipe check,2023-01-16 15:00:00,,"",PLINE300,825,1,drent34,"",H6300_2,,31199/01988
2023-01-16 14:00:00,1,,w,2023-01-16 15:00:00,,"",PLINE300,553,1,gupta76,"",GS1000,,31199/01638
2023-01-16 14:00:00,2,5,etch,2023-01-16 16:05:45,2.0219444444444443,paolil45,PLINE300,2023,2,paolil45,LP1;PM6,TEL_TACTRAS3,,31199/01988
2023-01-16 14:00:00,3,,recipe tune and run,2023-01-16 17:00:00,,"",PLINE300,649,3,dauend87,"",H6300,,98601/00962
2023-01-16 14:00:00,5,,curing CUF,2023-01-16 19:00:00,,"",PLINE200,140,5,cuypers,"",BLUE_M_BCB,,31012/01084
2023-01-16 14:00:00,8,,TEMprep,2023-01-16 22:00:00,,"",PLINE300,1060,8,nelisl,"",HELIOS450,,42199/00160
2023-01-16 14:18:39,4,,"",2023-01-16 18:19:44,4.018055555555556,martin29,PLINE300,1484,,"","",METRIOS,,42199/00160
2023-01-16 14:22:04,1.25,1,Sumitomo,2023-01-16 15:30:00,0.8619444444444444,oguma46,PLINE300,2575,1,oguma46,"",LithoCluster_3400,,31199/30092
2023-01-16 14:24:35,6.75,,"",2023-01-16 21:15:33,6.849444444444444,decler36,PLINE300,949,,"","",HELIOS1200,,39320/36502
2023-01-16 14:30:00,0,,CFET SD Recess Op7;CFET SD Recess op7,2023-01-16 16:30:00,,"",PLINE300,1440,2,choudh58,LP2;PM1,LAM_E6,,38199/01951
2023-01-16 14:30:00,0.5,0,R,2023-01-16 15:04:32,0.5577777777777778,hillen84,PLINE300,2352,0.5,hillen84,"",TR2000,,31199/01680
2023-01-16 14:30:00,2,0,SPC,2023-01-16 16:30:00,0.7258333333333333,kramac15,PLINE300,4,2,lukose22,"",2830ZT,,30990/32063
2023-01-16 14:30:48,3.75,,"",2023-01-16 18:08:26,3.627222222222222,dutrow20,PLINE300,2212,,"","",VERIOS,,39320/36502
2023-01-16 14:33:23,4.75,0,APC,2023-01-16 19:11:26,4.634166666666666,schrauw,PLINE300,868,2,das89,"",H6300_2,,31199/01756
2023-01-16 14:33:37,6.5,,"",2023-01-16 20:59:30,6.431388888888889,sterke41,PLINE300,1047,,"","",HELIOS1200_2,,39320/36502
2023-01-16 14:42:39,0.5,,"",2023-01-16 15:16:05,0.5572222222222222,gocyla74,PLINE300,1860,,"","",SEZ304,,36026/01221
2023-01-16 15:00:00,1,,develop,2023-01-16 16:00:00,,"",PLINE300,1615,1,nong52,"",NX3DM,,36003/01224
2023-01-16 15:00:00,1,,FF,2023-01-16 16:00:00,,"",PLINE300,1322,1,vdheuvel,"",KLA2925,,31199/01886
2023-01-16 15:00:00,1,,Si,2023-01-16 16:00:00,,"",PLINE300,1910,1,knaepen,"",SP5,,30990/32063
2023-01-16 15:00:00,2,,Training,2023-01-16 17:00:00,,"",PLINE300,503,2,vdveld25,"",FTIR_2,,39424/01221
2023-01-16 15:00:00,2,1,R;DSA,2023-01-16 17:00:00,1.6869444444444444,hillen84,PLINE300,2077,2,hillen84;kampit73,BOTL,TRDUOS,,31199/01680
2023-01-16 15:00:00,2.5,,h,2023-01-16 17:30:00,,"",PLINE300,573,2.5,kondo25,"",GS1000,,31199/01179
2023-01-16 15:00:00,3.5,,Lam Process;Versa M test,2023-01-16 19:00:00,,"",PLINE300,435,4,huang72;gullo50,LP1;PM3,EXCEL_2,,31199/01617
2023-01-16 15:30:00,0.5,,remeasure,2023-01-16 16:00:00,,"",PLINE300,2495,0.5,dhave,"",LithoCluster_2000,,32099/01506
2023-01-16 15:30:00,0.5,,scanner,2023-01-16 16:00:00,,"",PLINE300,2537,0.5,dauend87,"",LithoCluster_3400,,98601/00962
2023-01-16 15:51:55,1.25,0,recipe setup,2023-01-16 17:00:00,0.7952777777777778,stiersk,PLINE300,1648,1,stiersk,"",PROVISION2E,,38199/01951
2023-01-16 15:56:37,4,1,i,2023-01-16 20:00:00,2.8872222222222224,dusar,PLINE300,1854,1.5,redants,"",SEMVISION,,98300/14175
2023-01-16 15:57:24,1.5,1,R,2023-01-16 17:22:20,1.4155555555555555,hillen84,PLINE300,2349,1,hillen84,"",TR2000,,31199/01680
2023-01-16 16:00:00,0,,s,2023-01-16 17:00:00,,"",PLINE300,379,1,gupta76,SN,EP5,,31199/01756
2023-01-16 16:00:00,1,,Si,2023-01-16 17:00:00,,"",PLINE300,1736,1,netsou48,"",SCD100,,30990/32063
2023-01-16 16:00:00,2,,INPRIA,2023-01-16 18:00:00,,"",PLINE300,1161,2,wouter51,"",HITACHI5000,,31199/31247
2023-01-16 16:00:00,2,,INPRIA,2023-01-16 18:00:00,,"",PLINE300,2626,2,deschepp,"",LithoCluster_3400,,31199/01706
2023-01-16 16:00:00,2,,Test,2023-01-16 18:00:00,,"",PLINE300,1303,2,furuka28,"",KLA2925,,31199/01514
2023-01-16 16:00:00,3,,Etching,2023-01-16 19:00:00,,"",PLINE300,1997,3,dauend87,LP2;PM6,TEL_TACTRAS3,,98601/00962
2023-01-16 16:00:00,5.25,0,Devinps,2023-01-16 21:19:39,5.086666666666667,janard53,PLINE300,169,2,janard53,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,,32299/31838
2023-01-16 16:30:00,1,1,Al coupon work,2023-01-16 17:30:00,0.6997222222222222,canvel12,PLINE300,1442,1,canvel12,LP1;PM5;PM2,LAM_E6,,98500/01936
2023-01-16 16:30:00,1.5,,manual EP,2023-01-16 18:00:00,,"",PLINE300,1438,1.5,dcosters,LP4;PM1,LAM_E6,,38199/01952
2023-01-16 16:30:00,2,,measure,2023-01-16 18:30:00,,"",PLINE300,2320,2,aubert85,"",YS375,,31199/01787
2023-01-16 17:00:00,0,,Imaging ablated samples,2023-01-16 18:00:00,,"",PLINE300,1551,1,aarts61,"",NOVA200_2,,97406/01185
2023-01-16 17:00:00,0,,MHM,2023-01-16 17:30:00,,"",PLINE300,265,0.5,kampit73,PM,EDR7100,,31199/01680
2023-01-16 17:00:00,1.5,,ADI,2023-01-16 18:30:00,,"",PLINE300,684,1.5,huang72,"",H6300,,31199/01617
2023-01-16 17:00:00,2,,m,2023-01-16 19:00:00,,"",PLINE300,771,2,vdries51,"",H6300_2,,31199/01413
2023-01-16 17:00:00,7,,INPRIA,2023-01-17 00:00:00,,"",PLINE300,603,7,wouter51,"",H5000_2,,31199/31247
2023-01-16 17:00:00,17,,scrjdp,2023-01-17 10:00:00,,"",PLINE300,128,17,vanderey,"",ARCHER700,,31199/31191
2023-01-16 17:30:00,0,,Test,2023-01-16 19:00:00,,"",PLINE300,282,1.5,furuka28,PM,EDR7100,,31199/01514
2023-01-16 17:30:00,1.5,,Transmission measurement on coup,2023-01-16 19:00:00,,"",PLINE300,488,1.5,dekost70,"",FTIR_2,,44042/49500
2023-01-16 18:00:00,0,,Chamber coat,2023-01-16 19:30:00,,"",PLINE300,2270,1.5,chauha79,LP1;PM1,XP4_4,,30990/32063
2023-01-16 18:00:00,1,,INPRIA,2023-01-16 19:00:00,,"",PLINE300,2585,1,deschepp,"",LithoCluster_3400,,31199/31247
2023-01-16 18:30:00,2.5,,i,2023-01-16 21:00:00,,"",PLINE200,1224,2.5,redants,"",HRP220_CU,,98300/14175
2023-01-16 18:43:06,1.25,2,JSR,2023-01-16 20:00:00,1.0280555555555555,furuka28,PLINE300,2574,1,furuka28,"",LithoCluster_3400,,31199/01514
2023-01-16 19:00:00,1,,making samples,2023-01-16 20:00:00,,"",PLINE300,2409,1,genjim61,"",TR3300,,98601/00962
2023-01-16 19:00:00,2.5,,Devinps,2023-01-16 21:30:00,,"",PLINE300,182,2.5,janard53,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,,32299/01809
2023-01-16 19:00:00,4,,m;queue,2023-01-16 23:00:00,,"",PLINE300,634,4,dauend87,"",H6300,,98601/00962
2023-01-16 20:00:31,1.75,,"",2023-01-16 21:49:54,1.8230555555555557,decler36,PLINE300,1790,,"","",SEMVISION,,39320/36502
2023-01-16 21:50:04,6.5,0,NbTiN polish,2023-01-17 04:17:45,6.458055555555555,raymaek,PLINE300,1686,4,raymaek,LP1;LP2;PM2,REFLEXION_2,,43900/02205
2023-01-16 21:57:54,8.75,,"",2023-01-17 06:39:30,8.693333333333333,rutkow29,PLINE300,1046,,"","",HELIOS1200_2,,39320/36502
2023-01-16 22:00:00,10.5,,h,2023-01-17 08:30:00,,"",PLINE300,571,10.5,kondo25,"",GS1000,,31199/01179
2023-01-16 22:23:41,7.75,,"",2023-01-17 06:14:45,7.851111111111111,sainch77,PLINE300,887,,"","",HELIOS1200,,39320/36502
2023-01-16 23:00:00,1,,PWWGNE monitor,2023-01-17 00:00:00,,"",PLINE300,2586,1,schaap,"",LithoCluster_3400,,31199/31811
2023-01-17 00:00:00,7,,use,2023-01-17 07:00:00,,"",PLINE300,677,7,zidan45,"",H6300,,31199/01988
2023-01-17 01:00:00,4,,Ruben voor Joost B,2023-01-17 05:00:00,,"",PLINE300,2557,4,veenae54,"",LithoCluster_3400,,31199/00979
2023-01-17 02:00:00,4,,SAW SC layers,2023-01-17 06:00:00,,"",PLINE300,1682,4,raymaek,LP1;LP2;PM2,REFLEXION_2,,32299/01936
2023-01-17 03:18:30,1.75,,"",2023-01-17 05:01:10,1.711111111111111,rutkow29,PLINE300,1789,,"","",SEMVISION,,39320/36502
2023-01-17 06:00:00,2,,LAM,2023-01-17 08:00:00,,"",PLINE300,2627,2,vgoidsen,"",LithoCluster_3400,,31199/01918
2023-01-17 06:00:00,2,1,i,2023-01-17 08:00:00,1.5330555555555556,engelen,PLINE300,1822,2,engelen,"",SEMVISION,,44999/01997
2023-01-17 06:58:31,2,,"",2023-01-17 08:53:55,1.9233333333333333,lookma25,PLINE300,1045,,"","",HELIOS1200_2,,39320/36502
2023-01-17 07:00:00,1.5,,P224643/3,2023-01-17 08:30:00,,"",PLINE200,192,1.5,moelants,"",CS4800,,37004/01376
2023-01-17 07:00:00,2,,i,2023-01-17 09:00:00,,"",PLINE300,732,2,raymae79,"",H6300,,31199/01918
2023-01-17 07:00:00,5,,Particle test cover,2023-01-17 12:00:00,,"",PLINE200,204,5,hulsd,"",DEBOND_CLEANER,,36671/01221
2023-01-17 07:00:00,17,,"HOT DEPOSITION AE300587,AE234700",2023-01-18 00:00:00,,"",PLINE300,93,17,mertenss,LP1;LP2;CHA;CHB;CHE;CHF;CHG;CHI;CHJ;CHK;CHL;LP3,ANELVA_2,,31499/02041
2023-01-17 07:30:00,1.5,,DSA,2023-01-17 09:00:00,,"",PLINE300,2115,1.5,vanbel53,BOTL,TRDUOS,,31199/00650
2023-01-17 08:00:00,0,,P223476/8,2023-01-17 11:30:00,,"",PLINE200,1453,3.5,vancauw,PM3;PM4;RLL,LAM_POLY,,37299/01937
2023-01-17 08:00:00,0,,SEM,2023-01-17 10:00:00,,"",PLINE300,1753,2,dvriendt,"",SEMVISION,,32299/00013
2023-01-17 08:00:00,0.5,1,AE227405_D20 SiCAP measurement,2023-01-17 08:30:00,0.19111111111111112,rondas,PLINE300,1708,0.5,rondas,"",SCD100,,32499/32513
2023-01-17 08:00:00,1.5,,Dev,2023-01-17 09:30:00,,"",PLINE300,869,1.5,thiam14,"",H6300_2,,98601/01971
2023-01-17 08:00:00,10,,Measurement,2023-01-17 18:00:00,,"",PLINE200,1230,10,rohde60,"",HRXRD,,32399/32869
2023-01-17 08:43:56,1.25,,"",2023-01-17 09:54:15,1.1719444444444445,derudd92,PLINE300,2211,,"","",VERIOS,,39320/36502
2023-01-17 08:57:38,1,1,recipe setup,2023-01-17 10:00:00,0.7269444444444444,stiersk,PLINE300,1653,1,stiersk,"",PROVISION2E,,38199/01951
2023-01-17 08:58:06,5.75,0,Development of NiAl at 420oC,2023-01-17 14:43:26,5.7555555555555555,soulie26,PLINE300,346,4.5,soulie26,LP1;CH1_MC;CHE,ENDURA_5,,31499/02228
2023-01-17 09:00:00,0,,20p50 MOKE,2023-01-17 18:00:00,,"",PLINE300,1637,9,talmel16,"",POLARKERR_2,,38199/01593
2023-01-17 09:00:00,0,,Measurement,2023-01-17 12:00:00,,"",PLINE300,383,3,baskar86,PM,EP5,,31199/01565
2023-01-17 09:00:00,1,,DSA,2023-01-17 10:00:00,,"",PLINE300,2484,1,vanbel53,"",LithoCluster_1950,,31199/00650
2023-01-17 09:00:00,2,,for Intel,2023-01-17 11:00:00,,"",PLINE300,731,2,guzman11,"",H6300,,31199/00849
2023-01-17 09:00:00,2,,Test,2023-01-17 11:00:00,,"",PLINE300,1310,2,beggia74,"",KLA2925,,31199/00653
2023-01-17 09:00:00,4,,AE300655;bake,2023-01-17 13:00:00,,"",PLINE300,1392,4,haider15;kam,PM2,LAM_E5_2,,31199/01617
2023-01-17 09:00:00,4,1,AE300655;bake,2023-01-17 13:00:00,0.04611111111111111,kam,PLINE300,1395,4,haider15;kam,LP1;LP3,LAM_E5_2,,31199/01617
2023-01-17 09:22:02,3.5,3,devinp,2023-01-17 12:57:47,3.595833333333333,vbelle62,PLINE300,1598,3,vbelle62,"",NX3DM,,36003/01224
2023-01-17 09:29:58,3.5,3,coupon etching;coupons,2023-01-17 13:00:00,2.391111111111111,fathze21;vallat65,PLINE300,1376,3.5,fathze21;vallat65,LP2;PM3,LAM_E5,,31299/02062
2023-01-17 09:30:00,0,,Hysteresis loop of CFO samples,2023-01-17 18:30:00,,"",PLINE200,417,9,talmel16,"",EV11,,31499/00432
2023-01-17 09:30:00,1,,UL coating;R,2023-01-17 10:30:00,,"",PLINE300,2126,1,kim94;hillen84,BOTL,TRDUOS,,31199/01680
2023-01-17 09:30:00,2,,h,2023-01-17 11:30:00,,"",PLINE300,574,2,kondo25,"",GS1000,,31199/01179
2023-01-17 09:30:00,6.5,,recipe creation,2023-01-17 16:00:00,,"",PLINE200,1285,6.5,moet12,"",KLA2351,,32299/31838
2023-01-17 09:30:00,7,0,hybrid bonding CMP,2023-01-17 16:30:00,5.736666666666666,dewild34,PLINE300,1683,7,dewild34,LP1;LP2;H1;H2;H3;H4,REFLEXION_2,,32099/01506
2023-01-17 09:47:27,8.5,1,III-V,2023-01-17 18:22:09,8.578333333333333,alcott43,PLINE300,50,5,alcott43,LP1;PM3,AIXTRON,,32414/32513
2023-01-17 10:00:00,0,,AL229072,2023-01-17 12:30:00,,"",PLINE300,125,2.5,mingar54,"",ARCHER700,,38199/02270
2023-01-17 10:00:00,0,,SiGe SPC Development,2023-01-17 16:00:00,,"",PLINE300,1981,6,muraki29,LP2;PM5;PM6;PM2,TEL_LEAGA,,32005/01675
2023-01-17 10:00:00,1,,Dev,2023-01-17 11:00:00,,"",PLINE300,2587,1,thiam14,"",LithoCluster_3400,,98601/01971
2023-01-17 10:00:00,1,3,Si,2023-01-17 11:00:00,0.2313888888888889,stokhof,PLINE300,1706,1,netsou48,"",SCD100,,30990/32063
2023-01-17 10:00:00,1.5,0,IGZO etch coupons,2023-01-17 11:29:03,1.0483333333333333,kundu43,PLINE300,1446,1,kundu43,LP1;PM3,LAM_E6_2,,31299/02062
2023-01-17 10:00:00,2,,AHM deposition,2023-01-17 12:00:00,,"",PLINE300,475,2,gullo50,LP1;PM1,EXTREME_2,,37013/01883
2023-01-17 10:00:00,2,,i,2023-01-17 12:00:00,,"",PLINE300,952,2,vrancken,"",HELIOS1200,,37092/02172
2023-01-17 10:00:00,3,,APC,2023-01-17 13:00:00,,"",PLINE300,801,3,rincon,"",H6300_2,,31199/01756
2023-01-17 10:00:00,3,,Training,2023-01-17 13:00:00,,"",PLINE300,1152,3,blanco74,"",HITACHI5000,,31199/00653
2023-01-17 10:00:00,4.75,0,TEOS tests on VERSALIS PM1,2023-01-17 14:41:27,4.616944444444444,belov93,PLINE300,2223,4,belov93,LP1;PM1,VERSALIS,,32099/01506
2023-01-17 10:00:00,6.5,0,LTC Block 12;40um TOK,2023-01-17 19:58:59,3.424166666666667,uruena10,PLINE300,2134,8,uruena10,"",TRPROAP,,32299/00013
2023-01-17 10:00:00,8,0,Recipe writing,2023-01-17 17:59:31,7.794444444444444,geenen44,PLINE300,1667,4,geenen44,"",QUANTUMXP,,36004/01224
2023-01-17 10:30:00,2,,INPRIA,2023-01-17 12:30:00,,"",PLINE300,2426,2,wouter51;choudr12,"",TR3300,,31199/31247
2023-01-17 10:30:00,9.5,,TEM prep;-,2023-01-17 20:00:00,,"",PLINE300,1098,9.5,drijboom;pauluss,"",HELIOS_G5,,42199/00160
2023-01-17 10:57:49,1.5,0,P14,2023-01-17 12:25:13,1.4566666666666668,vallat65,PLINE300,2025,1,vallat65,PM6;LP3,TEL_TACTRAS3,,31199/01889
2023-01-17 11:00:00,1,,AP3,2023-01-17 12:00:00,,"",PLINE300,2588,1,drent34,"",LithoCluster_3400,,31199/01988
2023-01-17 11:00:00,1,,SiGe measurement,2023-01-17 12:00:00,,"",PLINE300,84,1,muraki29,"",ALERIS,,32005/01675
2023-01-17 11:00:00,1.5,,EQWI test,2023-01-17 12:30:00,,"",PLINE300,2513,1.5,schaap,"",LithoCluster_2000,,31199/31811
2023-01-17 11:00:00,2,,For operations (CTL AE300587),2023-01-17 13:00:00,,"",PLINE300,233,2,devlie55,LP1;MPC2,DNS_6,,31499/01838
2023-01-17 11:00:00,2,,Light Training,2023-01-17 13:00:00,,"",PLINE300,1309,2,peters25,"",KLA2925,,31199/02273
2023-01-17 11:00:00,3,,m,2023-01-17 14:00:00,,"",PLINE300,648,3,vdries51,"",H6300,,31199/01413
2023-01-17 11:00:00,9,,pellicle,2023-01-17 20:00:00,,"",PLINE300,2299,9,bekaert,"",YS250,,31199/00979
2023-01-17 11:12:17,2.75,,"",2023-01-17 14:04:19,2.8672222222222223,lookma25,PLINE300,1478,,"","",METRIOS,,39320/36502
2023-01-17 11:22:00,2.25,,"",2023-01-17 13:42:07,2.335277777777778,derudd92,PLINE300,1044,,"","",HELIOS1200_2,,39320/36502
2023-01-17 11:45:32,0.75,,"",2023-01-17 12:35:18,0.8294444444444444,vrebos45,PLINE300,2210,,"","",VERIOS,,39320/36502
2023-01-17 12:00:00,0,,blocked for demo,2023-01-17 17:00:00,,"",PLINE300,2271,5,kramac15,LP1;LP2;LP3;PM2;PM2;PM2;PM3;PM3;PM1,XP4_4,,30990/32063
2023-01-17 12:00:00,0,,meas,2023-01-17 14:00:00,,"",PLINE300,586,2,kato15,"",H5000_2,,31199/31074
2023-01-17 12:00:00,0,,private work,2023-01-17 16:00:00,,"",PLINE300,2114,4,zander27,BOTL;TOPL,TRDUOS,,31199/31191
2023-01-17 12:00:00,1,1,process,2023-01-17 13:00:28,0.9988888888888889,negreira,PLINE300,1710,1,negreira,"",SCD100,,31199/02273
2023-01-17 12:00:00,2,,Manually check wafer surface,2023-01-17 14:00:00,,"",PLINE300,1256,2,guo48,"",INS3300,,98300/14175
2023-01-17 12:00:00,7,,curing CUF,2023-01-17 19:00:00,,"",PLINE200,143,7,cuypers,"",BLUE_M_BCB,,31012/01084
2023-01-17 12:07:43,2.75,2,i,2023-01-17 15:00:00,1.9130555555555555,billin72,PLINE300,1746,1,maes72,"",SEMVISION,,44999/01997
2023-01-17 13:00:00,0,,LTC;40 um TOK FEM,2023-01-17 16:00:00,,"",PLINE200,114,3,uruena10,"",AP300,,32299/00013
2023-01-17 13:00:00,0.5,,Backside etch with TMAH,2023-01-17 13:30:00,,"",PLINE300,221,0.5,hsingy35,LP1;SM2,DNS_4,,30990/02249
2023-01-17 13:00:00,1,0,ASM internal development,2023-01-17 14:00:00,0.9752777777777778,kim11,PLINE300,235,1,kim11,LP1;MPC2,DNS_6,,30990/01658
2023-01-17 13:00:00,2,,DSA,2023-01-17 15:00:00,,"",PLINE300,1302,2,vanbel53,"",KLA2925,,31199/00650
2023-01-17 13:00:00,2,,INPRIA,2023-01-17 15:00:00,,"",PLINE300,2427,2,wouter51,"",TR3300,,31199/31247
2023-01-17 13:00:00,2,,measure,2023-01-17 15:00:00,,"",PLINE300,1222,2,wang24,"",HITACHI9380,,32299/00013
2023-01-17 13:00:00,6,,Cu process set-up,2023-01-17 19:00:00,,"",PLINE300,521,6,nomura57,LP3;PM_C;PM_D,F_REX300X_1,,31399/01183
2023-01-17 13:00:00,9,,wp3,2023-01-17 22:00:00,,"",PLINE300,565,9,vdheuvel,"",GS1000,,31199/01886
2023-01-17 13:17:46,1.75,2,XSEM,2023-01-17 15:06:26,1.8111111111111111,maes72,PLINE300,1935,1,maes72,"",SU8000,,98300/14175
2023-01-17 13:30:00,4,0,AL214704/2,2023-01-17 17:34:08,3.1663888888888887,chen70,PLINE200,1705,2.5,chen70,"",SAM_AW300,,31012/01506
2023-01-17 13:34:10,3.5,0,Coupon processing in PM1 and PM2,2023-01-17 17:00:00,3.128888888888889,kim11,PLINE300,1261,3,kim11,LP1;LP2;PM4;LP3;PM2;PM3;PM1,INTREPID_2,,30990/01658
2023-01-17 13:42:48,0,0,Processing SAW,2023-01-17 18:25:45,4.715833333333333,pittev,PLINE300,534,4,pittev,LP1;LP2;PM_C;PM_D,F_REX300X_2,,32299/01809
2023-01-17 13:48:56,7.75,,"",2023-01-17 21:41:09,7.870277777777778,decler36,PLINE300,892,,"","",HELIOS1200,,39320/36502
2023-01-17 13:52:55,0.5,0,etch,2023-01-17 14:30:00,0.41694444444444445,raymae79,PLINE300,1370,0.5,raymae79,PM4;LP3,LAM_E5,,98601/01062
2023-01-17 14:00:00,0.5,,Lam process,2023-01-17 14:30:00,,"",PLINE300,245,0.5,huang72,LP1;LP2;PM_L1;PM_L2,DVPRIME_1,,31199/01617
2023-01-17 14:00:00,0.5,,wafer etch,2023-01-17 14:30:00,,"",PLINE300,1435,0.5,kadir70,LP1;PM5,LAM_E6,,31199/01713
2023-01-17 14:00:00,0.75,,INPRIA,2023-01-17 15:00:00,,"",PLINE300,578,1,choudr12,"",H5000_2,,31199/31247
2023-01-17 14:00:00,1,,measure Aether wafers,2023-01-17 15:00:00,,"",PLINE300,1709,1,gullo50,"",SCD100,,31199/01617
2023-01-17 14:00:00,1,,Merck,2023-01-17 15:00:00,,"",PLINE300,2589,1,hillen84,"",LithoCluster_3400,,31199/01680
2023-01-17 14:00:00,2,,rax,2023-01-17 16:00:00,,"",PLINE300,2477,2,kim69,"",LithoCluster_1950,,31199/31147
2023-01-17 14:00:00,2,,use,2023-01-17 16:00:00,,"",PLINE300,718,2,zidan45,"",H6300,,31199/01988
2023-01-17 14:00:00,3.5,,CH P48,2023-01-17 17:30:00,,"",PLINE300,2001,3.5,demand38,LP1;PM1,TEL_TACTRAS3,,31199/31021
2023-01-17 14:00:00,6,0,meas;sipp,2023-01-17 19:53:13,5.348333333333334,schrauw,PLINE300,865,5,baerts,"",H6300_2,,31199/00653
2023-01-17 14:00:00,6.5,,Premeasurements,2023-01-17 20:30:00,,"",PLINE300,522,6.5,pittev,LP1;LP2;NOVA,F_REX300X_1,,31399/01183
2023-01-17 14:00:00,8,,TEMprep,2023-01-17 22:00:00,,"",PLINE300,1058,8,nelisl,"",HELIOS450,,42199/00160
2023-01-17 14:00:00,16,,development,2023-01-18 06:00:00,,"",PLINE300,355,16,devul,LP1;LP2;CH2_MC;CH3;CHE;CHF,ENDURA_5,,31499/02251
