Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,Facility,id,IIO_Duration,IIO_User_id,Modules,Tool,TR_Cluster,WBS
2022-11-10 10:00:00,,test,2022-11-10 11:00:00,,"",PLINE300,1596,1,cloost23,"",LithoCluster_3400,,31199/30079
2022-11-10 10:00:00,0,BPR W process,2022-11-10 17:00:00,0.01972222222222222,sugawa19,PLINE300,363,7,sugawa19,LP1;LP2;CL1A;CL2A;CL3A;DR_A;PM_A;PM_B,F_REX300X_1,,31399/01183
2022-11-10 10:00:00,0,Etch on EP check,2022-11-10 11:30:00,1.3463888888888889,jamieson,PLINE200,159,1.5,jamieson,LP1;PM2,DOM_BEOL_CU,,98300/01535
2022-11-10 10:00:00,0,script recipes,2022-11-10 12:00:00,1.7175,popovici,PLINE300,1427,2,popovici,LP1;PM1,XP4_2,,38199/00561
2022-11-10 10:13:20,,"",2022-11-10 16:19:32,6.1033333333333335,heylen,PLINE300,1027,,"","",REFLEXION,,31399/00055
2022-11-10 10:20:14,,"",2022-11-10 14:42:56,4.378333333333333,hiro13,PLINE200,180,,"","",EDGE_TRIM,,32099/01084
2022-11-10 10:30:00,,He 14.4 H2 3.6 O2 0.3 N2 0.3,2022-11-10 12:30:00,,"",PLINE200,1171,2,kang10,"",SETNA,,32299/01084
2022-11-10 10:39:01,0,exp,2022-11-10 12:30:00,1.2630555555555556,mingar54,PLINE200,54,1.5,mingar54,"",AP300,,32099/01821
2022-11-10 10:52:18,,"",2022-11-10 12:59:26,2.118888888888889,dutrow20,PLINE300,1079,,"","",SEMVISION,,39320/36502
2022-11-10 10:56:06,,"",2022-11-10 14:13:29,3.289722222222222,devul,PLINE300,237,,"","",ENDURA_5,,38199/01593
2022-11-10 11:00:00,,Inpria,2022-11-10 12:00:00,,"",PLINE300,432,1,deschepp,"",H5000_2,,31199/31247
2022-11-10 11:00:00,,MHM,2022-11-10 11:30:00,,"",PLINE300,876,0.5,kampit73,LP2;PM1,LAM_E5_2,,31199/01680
2022-11-10 11:00:00,,pilot,2022-11-10 14:00:00,,"",PLINE300,525,3,wei62,"",H6300,,31199/00653
2022-11-10 11:00:00,0,DMA-TMS passivation,2022-11-10 14:00:00,0.7255555555555555,mandal97,PLINE300,1264,3,mandal97,LP1;PM4,TEL_TACTRAS2,,31199/01765
2022-11-10 11:30:00,,Recipe correction,2022-11-10 12:30:00,,"",PLINE200,823,1,moet12,"",KLA2351,,32299/01959
2022-11-10 11:58:56,2,test,2022-11-10 14:00:00,0.9063888888888889,cloost23,PLINE300,410,2,cloost23,"",H5000_2,,31199/30079
2022-11-10 12:00:00,,blanket measurements,2022-11-10 13:00:00,,"",PLINE300,1194,1,knaepen,"",SP5,,30990/02249
2022-11-10 12:00:00,,BMMO V4.2 exposure,2022-11-10 18:00:00,,"",PLINE300,1565,6,schaap,"",LithoCluster_2000,,31199/31811
2022-11-10 12:00:00,,Coupons,2022-11-10 12:30:00,,"",PLINE300,887,0.5,renaud15,LP1;PM1,LAM_E6,,31299/01861
2022-11-10 12:00:00,,FEM,2022-11-10 14:00:00,,"",PLINE300,581,2,mingar54,"",H6300_2,,31199/00653
2022-11-10 12:00:00,,sf,2022-11-10 14:00:00,,"",PLINE300,571,2,gupta76,"",H6300_2,,31199/01876
2022-11-10 12:00:00,,tem sample thinning;FIB,2022-11-10 18:00:00,,"",PLINE300,691,6,agati92;impagn97,"",HELIOS450,,42199/00160
2022-11-10 12:00:00,,XRF on blanket,2022-11-10 14:00:00,,"",PLINE300,20,2,mandal97,"",2830ZT,,31199/01765
2022-11-10 12:00:00,1,AL210794/3,2022-11-10 13:15:00,1.1702777777777778,chen70,PLINE200,1049,1,chen70,"",SAM_AW300,,38199/01132
2022-11-10 12:38:32,,"",2022-11-10 13:38:15,0.9952777777777778,sterke41,PLINE300,916,,"","",MC600I,,39320/36502
2022-11-10 12:42:19,2,LF process development,2022-11-10 16:00:00,2.0683333333333334,dith82,PLINE300,164,3,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,,36026/01967
2022-11-10 13:00:00,,devinp,2022-11-10 14:00:00,,"",PLINE300,134,1,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,,36003/36503
2022-11-10 13:00:00,,devinp,2022-11-10 14:30:00,,"",PLINE200,828,1.5,gompou79,"",KLA2351,,32299/31838
2022-11-10 13:00:00,,FEM,2022-11-10 15:00:00,,"",PLINE300,776,2,mingar54,"",HITACHI9380,,32099/01821
2022-11-10 13:00:00,,FF,2022-11-10 15:00:00,,"",PLINE300,406,2,singh36,"",GS1000,,31199/31074
2022-11-10 13:00:00,,light training,2022-11-10 15:00:00,,"",PLINE300,853,2,johnsu91,"",KLA2925,,31199/02273
2022-11-10 13:00:00,,recipe,2022-11-10 14:00:00,,"",PLINE300,755,1,schelc12,"",HITACHI5000,,31199/01874
2022-11-10 13:00:00,,setup,2022-11-10 16:00:00,,"",PLINE300,59,3,canga29,"",ARCHER700,,31012/01506
2022-11-10 13:00:00,,ZMO-ozone process development,2022-11-10 21:00:00,,"",PLINE300,1446,8,chauha79,LP1;PM1,XP4_4,,30990/32063
2022-11-10 13:00:00,1,TBM development,2022-11-10 17:00:00,1.1369444444444445,jedidi64,PLINE200,1309,4,patil20,"",TEMP_BONDER,,36671/01221
2022-11-10 13:30:00,1,tem analyses,2022-11-10 19:38:18,2.6911111111111112,impagn97,PLINE300,1326,4.5,agati92,"",TITAN,,42199/00160
2022-11-10 14:00:00,,AE209599,2022-11-10 16:00:00,,"",PLINE300,1621,2,hermansj,"",LithoCluster_3400,,31199/31191
2022-11-10 14:00:00,,CD measurement,2022-11-10 15:00:00,,"",PLINE300,547,1,takaha90,"",H6300_2,,31199/01988
2022-11-10 14:00:00,,cdsem,2022-11-10 16:00:00,,"",PLINE300,736,2,sun57,"",HITACHI5000,,30990/32063
2022-11-10 14:00:00,,IGZO,2022-11-10 14:30:00,,"",PLINE300,7,0.5,agiann70,"",2830ZT,,31299/01284
2022-11-10 14:00:00,,Inpria,2022-11-10 16:00:00,,"",PLINE300,1528,2,deschepp,"",LithoCluster_1000,,31199/01706
2022-11-10 14:00:00,,MHM,2022-11-10 17:00:00,,"",PLINE300,1236,3,kampit73,"",SU8000,,31199/01680
2022-11-10 14:00:00,,proc dev,2022-11-10 15:00:00,,"",PLINE300,492,1,ramane56,"",H6300,,31199/02273
2022-11-10 14:00:00,1,sem nil,2022-11-10 17:16:02,2.0733333333333333,willegem,PLINE300,979,3,willegem,"",NOVA200_2,,97401/01743
2022-11-10 14:30:00,,Wafer processing,2022-11-10 17:30:00,,"",PLINE300,1278,3,feurpr61,LP3;PM6,TEL_TACTRAS2,,31199/02273
2022-11-10 14:30:00,0,AE217515,2022-11-10 18:00:00,2.513888888888889,devul,PLINE300,0,3.5,devul,"",2830ZT,,31499/02121
2022-11-10 15:00:00,,APC,2022-11-10 17:00:00,,"",PLINE300,582,2,bekaert,"",H6300_2,,31199/01565
2022-11-10 15:00:00,,Coating,2022-11-10 16:30:00,,"",PLINE200,1252,1.5,naqvi66,"",TELACT8_750,,31199/01988
2022-11-10 15:00:00,,Disco demo,2022-11-10 18:00:00,,"",PLINE300,374,3,naser16,"",GEMINI,,31399/02288
2022-11-10 15:00:00,,h,2022-11-11 00:00:00,,"",PLINE300,384,9,kondo25,"",GS1000,,31199/01179
2022-11-10 15:00:00,,PWEC3,2022-11-10 18:00:00,,"",PLINE300,839,3,sah32,"",KLA2925,,31199/01920
2022-11-10 15:00:00,,SEM,2022-11-10 17:00:00,,"",PLINE300,1078,2,duboisb,"",SEMVISION,,37004/15017
2022-11-10 15:00:00,,TMAH Recipe 205 & 201,2022-11-10 16:00:00,,"",PLINE300,148,1,rastog28,LP1;SM2,DNS_4,,30990/32063
2022-11-10 15:00:00,,use,2022-11-10 16:00:00,,"",PLINE300,481,1,debruy71,"",H6300,,98601/01062
2022-11-10 15:00:00,1,metro,2022-11-10 15:30:00,0.4027777777777778,arnou66,PLINE300,1193,0.5,knaepen,"",SP5,,30990/32063
2022-11-10 15:29:46,0,check klarf recipe set up,2022-11-10 16:05:47,0.6002777777777778,kenis,PLINE300,1198,0.5,kenis,"",SP5,,32005/01711
2022-11-10 15:30:00,,Recipe transfer,2022-11-10 17:00:00,,"",PLINE300,1293,1.5,katcko10,LP3;PM6,TEL_TACTRAS3,,31199/00653
2022-11-10 16:00:00,,AL225326,2022-11-10 18:30:00,,"",PLINE300,715,2.5,moelants,"",HITACHI4000,,98850/02081
2022-11-10 16:00:00,,Coupon CRAS APF etch,2022-11-10 17:30:00,,"",PLINE300,884,1.5,choudh58,LP2;PM6,LAM_E6,,98850/02081
2022-11-10 16:00:00,,e,2022-11-10 18:00:00,,"",PLINE300,734,2,zaid49,"",HITACHI5000,,31199/01918
2022-11-10 16:00:00,,foe;proc dev,2022-11-10 18:30:00,,"",PLINE300,540,2.5,hareen73;ramane56,"",H6300,,31199/02273
2022-11-10 16:00:00,,IGZO,2022-11-10 16:30:00,,"",PLINE300,318,0.5,agiann70,"",F5_SCD,,31299/01284
2022-11-10 16:30:00,,Recipe listing,2022-11-10 17:30:00,,"",PLINE300,1020,1,beggia74,"",PROVISION2E,,31199/00653
2022-11-10 17:00:00,,DSA,2022-11-10 18:00:00,,"",PLINE300,1595,1,vanbel53,"",LithoCluster_3400,,31199/00650
2022-11-10 17:00:00,,Inpria,2022-11-10 20:00:00,,"",PLINE300,418,3,deschepp,"",H5000_2,,31199/31247
2022-11-10 17:00:00,,recipe update,2022-11-10 19:00:00,,"",PLINE300,586,2,vdbroecn,"",H6300_2,,31299/01954
2022-11-10 17:00:00,,SEM,2022-11-10 18:30:00,,"",PLINE300,1152,1.5,beirnaer,"",SEMVISION,,32299/00013
2022-11-10 17:00:00,8,JSR,2022-11-10 19:00:00,1.6483333333333334,wouter12,PLINE300,1542,2,perrem78,"",LithoCluster_1000,,31199/30079
2022-11-10 17:30:11,,"",2022-11-14 11:01:26,89.52083333333333,perezl56,PLINE300,240,,"","",ENDURA_5,,43900/02205
2022-11-10 18:00:00,,Placeholder,2022-11-10 19:00:00,,"",PLINE300,639,1,stiersj,"",HELIOS1200,,38199/01490
2022-11-10 18:30:00,,CD,2022-11-10 19:30:00,,"",PLINE300,471,1,naqvi66,"",H6300,,31199/01988
2022-11-10 18:30:00,,i,2022-11-10 20:00:00,,"",PLINE300,1148,1.5,redants,"",SEMVISION,,44999/02213
2022-11-10 19:00:00,0,lot,2022-11-10 22:00:00,1.6077777777777778,han41,PLINE200,378,3,han41,"",GRINDER,,36671/01224
2022-11-10 19:14:18,,"",2022-11-10 22:16:37,3.038611111111111,rutkow29,PLINE300,687,,"","",HELIOS1200_2,,39320/36502
2022-11-10 20:00:00,,i,2022-11-10 22:00:00,,"",PLINE300,645,2,redants,"",HELIOS1200,,98850/02021
2022-11-10 20:53:25,,"",2022-11-10 21:45:41,0.8711111111111111,verhoevj,PLINE300,1117,,"","",SEMVISION,,36003/36503
2022-11-10 22:00:59,,"",2022-11-11 03:33:08,5.535833333333334,vdstaey,PLINE300,1396,,"","",VERIOS,,39320/36502
2022-11-10 22:07:25,,"",2022-11-11 01:03:37,2.9366666666666665,sainch77,PLINE300,635,,"","",HELIOS1200,,39320/36502
2022-11-10 23:05:12,,"",2022-11-10 23:55:00,0.83,michal78,PLINE300,1084,,"","",SEMVISION,,39320/36502
2022-11-10 23:07:20,,"",2022-11-11 05:43:31,6.603055555555556,subedi56,PLINE300,680,,"","",HELIOS1200_2,,39320/36502
2022-11-11 02:15:15,,"",2022-11-11 05:52:35,3.6222222222222222,sainch77,PLINE300,642,,"","",HELIOS1200,,39320/36502
2022-11-11 07:30:00,,Scanner monitoring on SUB E0 & F,2022-11-11 08:00:00,,"",PLINE300,1626,0.5,aubert85,"",LithoCluster_3400,,31199/31811
2022-11-11 15:00:00,,pilot,2022-11-11 18:00:00,,"",PLINE300,542,3,wei62,"",H6300,,31199/00653
2022-11-12 14:00:00,,scanner monitor,2022-11-12 18:00:00,,"",PLINE300,1571,4,aubert85,"",LithoCluster_3400,,31199/31811
2022-11-13 17:12:46,,"",2022-11-14 14:18:23,21.093611111111112,sinha70,PLINE300,1013,,"","",POLYGON_2,,31499/00379
2022-11-14 00:00:00,,h,2022-11-14 06:00:00,,"",PLINE300,380,6,kondo25,"",GS1000,,31199/01179
2022-11-14 06:00:00,,Wf2;cross section,2022-11-14 12:00:00,,"",PLINE300,698,6,carola29,"",HELIOS460,,42199/00160
2022-11-14 06:27:54,,"",2022-11-14 10:08:44,3.6805555555555554,rutkow29,PLINE300,682,,"","",HELIOS1200_2,,39320/36502
2022-11-14 06:30:00,,CD Metrology,2022-11-14 08:00:00,,"",PLINE300,470,1.5,naqvi66,"",H6300,,31199/01988
2022-11-14 06:30:00,,Pline use,2022-11-14 22:00:00,,"",PLINE300,43,15.5,hennebel,"",ALERIS,,39992/36503
2022-11-14 06:30:00,,Pline use,2022-11-14 22:00:00,,"",PLINE300,1066,15.5,hennebel,"",SCD100,,39992/36503
2022-11-14 06:30:00,,Pline use,2022-11-14 22:00:00,,"",PLINE300,1188,15.5,hennebel,"",SP3,,39992/36503
2022-11-14 06:30:00,,Pline use,2022-11-14 22:00:00,,"",PLINE300,1195,15.5,hennebel,"",SP5,,39992/36503
2022-11-14 06:30:00,2,AX220873_2 on hold,2022-11-14 14:00:00,2.0327777777777776,raymaek,PLINE300,1028,7.5,raymaek,LP1;LP2;H1;PM3;PM1,REFLEXION,,31399/00039
2022-11-14 06:50:06,,"",2022-11-14 10:00:31,3.173611111111111,peeter11,PLINE300,646,,"","",HELIOS1200,,39320/36502
2022-11-14 07:00:00,,Monitor,2022-11-14 08:00:00,,"",PLINE300,394,1,vdbroecn,"",GS1000,,31199/31811
2022-11-14 07:00:00,1,BSD,2022-11-14 09:30:00,1.946388888888889,cochet,PLINE300,982,2.5,cochet,"",NOVA200_2,,32299/00013
2022-11-14 07:30:00,,devinp,2022-11-14 11:00:00,,"",PLINE300,988,3.5,vbelle62,"",NX3DM,,36003/01224
2022-11-14 07:30:00,,proc dev,2022-11-14 10:00:00,,"",PLINE300,552,2.5,ramane56,"",H6300_2,,31199/02273
2022-11-14 08:00:00,,Devinps,2022-11-14 10:00:00,,"",PLINE200,94,2,janard53,"",CAMTEK,,32603/02125
2022-11-14 08:00:00,,DSA,2022-11-14 11:00:00,,"",PLINE300,1344,3,verstr99,BOTL,TRDUOS,,31199/00650
2022-11-14 08:00:00,,h,2022-11-15 06:00:00,,"",PLINE300,399,22,kondo25,"",GS1000,,31199/01179
2022-11-14 08:00:00,,q,2022-11-14 09:00:00,,"",PLINE300,760,1,vdbroecn,"",HITACHI5000,,31199/01655
2022-11-14 08:00:00,,q D11 all rest,2022-11-14 10:00:00,,"",PLINE300,192,2,vdbroecn,PM,EDR7100,,31199/01655
2022-11-14 08:00:00,,TEOS processing,2022-11-14 20:00:00,,"",PLINE300,1413,12,belov93,LP1;PM1,VERSALIS,,32099/01506
2022-11-14 08:00:00,0,Tool-to-tool offset,2022-11-14 10:00:00,1.4108333333333334,newman74,PLINE300,503,2,newman74,"",H6300,,31199/01995
2022-11-14 08:00:00,8,SEM,2022-11-14 10:02:18,2.007222222222222,beirnaer,PLINE300,1131,2,beirnaer,"",SEMVISION,,32299/00013
2022-11-14 08:00:00,9,test,2022-11-14 10:00:00,0.915,lecocq91,PLINE300,1541,2,cloost23,"",LithoCluster_1000,,31199/30079
2022-11-14 08:30:00,,MEC,2022-11-14 09:30:00,,"",PLINE200,954,1,ripj,"",NOVA200,,32005/01784
2022-11-14 08:30:00,0,xsem,2022-11-14 10:00:00,0.9966666666666667,maes72,PLINE300,1217,1.5,maes72,"",SU8000,,37004/15017
2022-11-14 09:00:00,,euv test,2022-11-14 10:00:00,,"",PLINE200,80,1,pollenti,"",ASM750,,31199/01851
2022-11-14 09:00:00,,euv test,2022-11-14 10:00:00,,"",PLINE200,1248,1,pollenti,"",TELACT8_750,,31199/01851
2022-11-14 09:00:00,,MAZO(H2O)nprocess deveop,2022-11-14 14:00:00,,"",PLINE300,1449,5,thukka30,LP1;PM1,XP4_4,,30990/32063
2022-11-14 09:00:00,,p,2022-11-14 12:00:00,,"",PLINE300,307,3,goovae19,LP1;LP2;LP3;PM1,EXTREME_2,,31199/01617
2022-11-14 09:00:00,,TiN plus Cu CMP Tool in spec,2022-11-14 13:00:00,,"",PLINE300,1029,4,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,,32299/01084
2022-11-14 09:00:00,0,POR recipe - C1301,2022-11-14 15:15:26,5.904444444444445,jedidi64,PLINE200,1313,5,jedidi64,"",TEMP_BONDER,,31012/01084
2022-11-14 09:00:00,1,PMMA etch,2022-11-14 13:11:11,3.7377777777777776,arvind29,PLINE300,891,2,arvind29,LP1;PM1,LAM_E6,,31199/02272
2022-11-14 09:30:00,,3 wafers need measurement,2022-11-14 11:00:00,,"",PLINE300,854,1.5,moet12,"",KLA2925,,98601/31507
2022-11-14 09:30:00,0,check of first test Ma-N + NC50,2022-11-14 11:22:49,1.8433333333333333,leruth67,PLINE300,969,1.5,leruth67,"",NOVA200_2,,44999/01882
2022-11-14 09:36:00,,"",2022-11-14 10:21:39,0.7608333333333334,goovae19,PLINE300,306,,"","",EXTREME_2,,36003/36502
2022-11-14 10:00:00,,check on HCLU defects GOR10,2022-11-14 12:00:00,,"",PLINE300,1091,2,moet12,"",SEMVISION,,32299/01959
2022-11-14 10:00:00,,coupon measurements,2022-11-14 15:30:00,,"",PLINE300,929,5.5,chan63,"",METRIXL,,32399/32869
2022-11-14 10:00:00,,dev,2022-11-14 11:00:00,,"",PLINE300,458,1,thiam14,"",H6300,,98600/00962
2022-11-14 10:00:00,,for p-line processing,2022-11-14 15:00:00,,"",PLINE300,806,5,tielens,"",JVX7300M,,36003/36503
2022-11-14 10:00:00,,i,2022-11-14 12:00:00,,"",PLINE300,640,2,redants,"",HELIOS1200,,98850/02081
2022-11-14 10:00:00,,recipe,2022-11-14 11:30:00,,"",PLINE300,186,1.5,tamadd54,PM,EDR7100,,31199/01918
2022-11-14 10:00:00,,tem,2022-11-14 16:30:00,,"",PLINE300,1328,6.5,faviap,"",TITAN,,42199/00160
2022-11-14 10:00:00,,TEM prep,2022-11-14 17:30:00,,"",PLINE300,714,7.5,drijboom,"",HELIOS_G5,,42199/00160
2022-11-14 10:00:00,,Training,2022-11-14 12:00:00,,"",PLINE300,63,2,laidler,"",ARCHER700,,38199/01904
2022-11-14 10:00:00,0,check roughness,2022-11-14 12:00:00,1.7075,nolmans,PLINE300,778,2,nolmans,"",HRP340_2,,32299/00978
2022-11-14 10:12:45,,"",2022-11-14 13:54:53,3.7022222222222223,verhoevj,PLINE300,633,,"","",HELIOS1200,,36003/36503
2022-11-14 10:22:22,,"",2022-11-14 13:25:27,3.051388888888889,goovae19,PLINE300,309,,"","",EXTREME_2,,31199/01918
2022-11-14 10:30:00,,AL208143/1,2022-11-14 11:30:00,,"",PLINE200,1051,1,chen70,"",SAM_AW300,,32299/02107
2022-11-14 10:49:33,0,HPM Recipe;IMEC Clean (215),2022-11-14 15:00:00,1.51,rastog28,PLINE300,155,6,rastog28,LP1;MPC5;LP2;MPC2,DNS_6,,30990/32063
2022-11-14 11:00:00,,DSA,2022-11-14 12:00:00,,"",PLINE300,452,1,kampit73,"",H6300,,31199/01680
2022-11-14 11:00:00,,DSA,2022-11-14 12:00:00,,"",PLINE300,1556,1,verstr99,"",LithoCluster_1950,,31199/00650
2022-11-14 11:00:00,,inspectie,2022-11-14 12:30:00,,"",PLINE200,941,1.5,dusar,"",NOVA200,,97400/01743
2022-11-14 11:00:00,,p,2022-11-14 13:00:00,,"",PLINE300,719,2,goovae19,"",HITACHI5000,,31199/01918
2022-11-14 11:00:00,,test,2022-11-14 13:00:00,,"",PLINE300,847,2,beggia74,"",KLA2925,,31199/00653
2022-11-14 11:00:00,1,W BPR process,2022-11-14 20:02:49,6.831388888888889,sugawa19,PLINE300,360,7,sugawa19,LP1;LP2;CL1A;CL2A;CL3A;DR_A,F_REX300X_1,,31399/01183
2022-11-14 11:30:00,,proc dev,2022-11-14 13:00:00,,"",PLINE300,553,1.5,ramane56,"",H6300_2,,31199/02273
2022-11-14 11:32:58,,"",2022-11-14 14:02:02,2.4844444444444442,rutkow29,PLINE300,1400,,"","",VERIOS,,39320/36502
2022-11-14 12:00:00,1,devinp,2022-11-14 14:03:51,1.8363888888888888,janard53,PLINE300,1132,1.5,janard53,"",SEMVISION,,00999/00505
2022-11-14 12:30:00,,development AE229203,2022-11-15 00:00:00,,"",PLINE300,230,11.5,devul,LP1;LP2;CH2_MC;CH3;CHE,ENDURA_5,,37037/02098
2022-11-14 13:00:00,,dev,2022-11-14 14:00:00,,"",PLINE300,450,1,das10,"",H6300,,31199/01565
2022-11-14 13:00:00,,light training;for reciep,2022-11-14 17:00:00,,"",PLINE300,838,4,johnsu91;hareen73,"",KLA2925,,31199/02273
2022-11-14 13:00:00,,Room Temperature depositions,2022-11-14 18:00:00,,"",PLINE300,221,5,dekkers,LP1;CH3;CHE,ENDURA_3,,31499/01284
2022-11-14 13:00:00,,scanner monitor,2022-11-14 14:00:00,,"",PLINE300,768,1,aubert85,"",HITACHI5000,,31199/31811
2022-11-14 13:00:00,,ZMO process development,2022-11-14 16:30:00,,"",PLINE300,23,3.5,chauha79,"",2830ZT,,30990/32063
2022-11-14 13:00:00,0,Cu CMP using CSL P1 LK393 P3,2022-11-14 20:38:00,6.579166666666667,ceulem72,PLINE300,1031,4,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,,37093/02175
2022-11-14 14:00:00,,CD_Metrology,2022-11-14 15:30:00,,"",PLINE300,473,1.5,naqvi66,"",H6300,,31199/01988
2022-11-14 14:00:00,,devinp,2022-11-14 16:30:00,,"",PLINE200,825,2.5,gompou79,"",KLA2351,,32299/31838
2022-11-14 14:00:00,,FIB,2022-11-14 18:00:00,,"",PLINE300,696,4,impagn97,"",HELIOS460,,42199/00160
2022-11-14 14:00:00,,i,2022-11-14 15:00:00,,"",PLINE300,1086,1,maes72,"",SEMVISION,,43013/97275
2022-11-14 14:00:00,,R,2022-11-14 16:00:00,,"",PLINE300,720,2,kim94,"",HITACHI5000,,31199/01680
2022-11-14 14:00:00,0,ATR for GeTe,2022-11-14 15:30:00,0.4225,sinha70,PLINE300,341,1.5,sinha70,"",FTIR_2,,31499/00379
2022-11-14 14:00:00,3,DEMO related;DEMO,2022-11-15 02:00:00,6.543333333333333,roekens,PLINE300,1420,12,homkar65,LP1;LP2;LP3;PM2;PM3;PM1,XP4_2,,30990/32063
2022-11-14 14:00:00,3,iLiME ID:20220819-103159-sinha70,2022-11-14 17:24:29,2.6108333333333333,dara85,PLINE300,1369,3,dara85,"",TXRF300,,31499/00379
2022-11-14 14:23:43,,"",2022-11-14 18:55:04,4.5225,subedi56,PLINE300,652,,"","",HELIOS1200,,39320/36502
2022-11-14 14:30:00,,MAZO w/ H2O process development,2022-11-14 15:00:00,,"",PLINE300,319,0.5,pavel13,"",F5_SCD,,31499/01284
2022-11-14 14:30:00,,PWEC3,2022-11-14 17:00:00,,"",PLINE300,133,2.5,sah32,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,,31199/01920
2022-11-14 14:50:38,,"",2022-11-14 15:31:48,0.6861111111111111,maes72,PLINE300,1221,,"","",SU8000,,37004/15017
2022-11-14 15:00:00,,DSA,2022-11-14 17:00:00,,"",PLINE300,1355,2,verstr99,BOTL,TRDUOS,,31199/00650
2022-11-14 15:00:00,,micledi,2022-11-14 19:00:00,,"",PLINE300,781,4,jslabbe,"",HYBRID_BONDER,,32099/30197
2022-11-14 15:00:00,,Training Arijit w. TEL/Murat,2022-11-14 17:00:00,,"",PLINE300,1620,2,das89,"",LithoCluster_3400,,31199/01890
2022-11-14 15:00:00,0,Pline use,2022-11-14 17:10:03,0.6733333333333333,michal78,PLINE300,1105,2,michal78,"",SEMVISION,,39320/36502
2022-11-14 15:25:36,,"",2022-11-14 16:29:25,1.063611111111111,michal78,PLINE300,1114,,"","",SEMVISION,,43013/97275
2022-11-14 15:30:00,,dev,2022-11-14 17:00:00,,"",PLINE300,476,1.5,thiam14,"",H6300,,98600/00962
2022-11-14 15:30:00,0,P223984/2,2022-11-14 17:42:35,2.1597222222222223,moelants,PLINE200,141,2,moelants,"",CS4800,,37004/01376
2022-11-14 16:00:00,,Wafer processing,2022-11-14 18:00:00,,"",PLINE300,1270,2,feurpr61,LP3;PM6,TEL_TACTRAS2,,31199/02273
2022-11-14 16:30:00,,AE229203,2022-11-14 17:30:00,,"",PLINE300,13,1,devul,"",2830ZT,,37037/02098
2022-11-14 17:00:00,,APC,2022-11-14 18:00:00,,"",PLINE300,1594,1,vlookl,"",LithoCluster_3400,,31199/01878
2022-11-14 17:00:00,,CD measurement,2022-11-14 21:00:00,,"",PLINE300,463,4,takaha90,"",H6300,,31199/01988
2022-11-14 17:00:00,,Devinps,2022-11-14 18:30:00,,"",PLINE300,130,1.5,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,,36003/36503
2022-11-14 17:00:00,,OS,2022-11-14 18:00:00,,"",PLINE300,850,1,beggia74,"",KLA2925,,31199/00653
2022-11-14 17:00:00,,SEM,2022-11-14 18:30:00,,"",PLINE300,1160,1.5,dvriendt,"",SEMVISION,,32299/00013
2022-11-14 17:00:00,,tem,2022-11-14 19:00:00,,"",PLINE300,1327,2,impagn97,"",TITAN,,42199/00160
2022-11-14 18:00:00,,DSA,2022-11-15 00:00:00,,"",PLINE300,1359,6,verstr99,BOTL,TRDUOS,,31199/00650
2022-11-14 18:30:00,,i,2022-11-14 20:00:00,,"",PLINE300,1163,1.5,engelen,"",SEMVISION,,43013/97275
2022-11-14 18:48:26,,"",2022-11-14 21:38:53,2.8408333333333333,gade18,PLINE300,685,,"","",HELIOS1200_2,,39320/36502
2022-11-14 19:02:40,,"",2022-11-14 21:44:40,2.7,sainch77,PLINE300,651,,"","",HELIOS1200,,39320/36502
2022-11-14 19:30:00,5,Devinps,2022-11-14 22:00:00,1.8516666666666666,gompou79,PLINE300,113,2.5,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,,36003/36503
2022-11-14 20:01:40,,"",2022-11-14 21:35:18,1.5605555555555555,michal78,PLINE300,1237,,"","",SU8000,,39320/36502
2022-11-14 21:00:00,,MAZO w/ H2O process development,2022-11-15 08:30:00,,"",PLINE300,1445,11.5,pavel13,LP1;PM1,XP4_4,,31499/01284
2022-11-14 22:27:11,,"",2022-11-15 01:28:35,3.0233333333333334,nelisl,PLINE300,669,,"","",HELIOS1200_2,,42199/00160
2022-11-14 23:02:01,,"",2022-11-15 05:55:06,6.884722222222222,sterke41,PLINE300,649,,"","",HELIOS1200,,39320/36502
2022-11-15 00:00:00,,test,2022-11-15 02:00:00,,"",PLINE300,1529,2,vleerb85,"",LithoCluster_1000,,31199/30079
2022-11-15 01:00:00,,hold,2022-11-15 03:00:00,,"",PLINE300,729,2,alaertsw,"",HITACHI5000,,31199/00653
2022-11-15 02:00:00,,test,2022-11-15 04:00:00,,"",PLINE300,434,2,vleerb85,"",H5000_2,,31199/30079
2022-11-15 02:01:27,,"",2022-11-15 05:53:39,3.87,dutrow20,PLINE300,679,,"","",HELIOS1200_2,,39320/36502
2022-11-15 06:00:00,,Wf2,2022-11-15 10:00:00,,"",PLINE300,697,4,carola29,"",HELIOS460,,42199/00160
2022-11-15 06:00:00,0,i,2022-11-15 08:00:00,1.1277777777777778,redants,PLINE300,1107,2,redants,"",SEMVISION,,44999/02213
