,FACILITY,Tool,WBS,Cluster,Description,Begin,End,IIO_User_id,Fab300_User_id,Modules,Fab300_Duration,IIO_Duration
1111,PLINE300,HITACHI5000,31199/00653,,/,2023-01-26 06:00:00,2023-01-26 09:00:00,vandeney,,,,3.0
1112,PLINE300,HITACHI5000,31199/01057,,APC,2023-01-17 16:00:00,2023-01-17 18:00:00,schelc12,,,,2.0
1113,PLINE300,HITACHI5000,31199/01514,,test,2023-01-08 19:00:00,2023-01-09 01:00:00,furuka28,,,,6.0
1114,PLINE300,HITACHI5000,31199/01617,,Inspection,2023-01-05 20:00:00,2023-01-06 00:00:00,huang72,,,,4.0
1115,PLINE300,HITACHI5000,31199/01617,,a,2023-01-13 12:30:00,2023-01-13 13:30:00,huang72,,,,1.0
1116,PLINE300,HITACHI5000,31199/01617,,ADI,2023-01-19 16:00:00,2023-01-19 18:00:00,zaid49,,,,2.0
1117,PLINE300,HITACHI5000,31199/01617,,ADI,2023-01-20 16:00:00,2023-01-20 19:00:00,zaid49,,,,3.0
1118,PLINE300,HITACHI5000,31199/01617,,lam work,2023-01-25 11:00:00,2023-01-25 13:00:00,haider15,,,,2.0
1119,PLINE300,HITACHI5000,31199/01680,,Merck,2023-01-03 13:00:00,2023-01-03 16:00:00,hillen84,,,,3.0
1120,PLINE300,HITACHI5000,31199/01680,,EUVR,2023-01-04 13:00:00,2023-01-04 15:00:00,kim94,,,,2.0
1121,PLINE300,HITACHI5000,31199/01680,,Merck,2023-01-05 13:00:00,2023-01-05 16:00:00,hillen84,,,,3.0
1122,PLINE300,HITACHI5000,31199/01680,,R,2023-01-06 18:00:00,2023-01-07 00:00:00,kampit73,,,,6.0
1124,PLINE300,HITACHI5000,31199/01680,,R,2023-01-17 15:00:00,2023-01-17 16:00:00,hillen84,,,,1.0
1125,PLINE300,HITACHI5000,31199/01680,,R,2023-01-17 18:00:00,2023-01-18 00:00:00,hillen84,,,,6.0
1126,PLINE300,HITACHI5000,31199/01680,,R,2023-01-23 09:00:00,2023-01-23 12:30:00,hillen84,,,,3.5
1127,PLINE300,HITACHI5000,31199/01680,,R,2023-01-23 14:00:00,2023-01-23 18:00:00,hillen84,,,,4.0
1128,PLINE300,HITACHI5000,31199/01680,,Recipe creation,2023-01-24 09:00:00,2023-01-24 10:00:00,kampit73,,,,1.0
1132,PLINE300,HITACHI5000,31199/01680,,R,2023-01-25 08:30:00,2023-01-25 10:00:00,kim94,,,,1.5
1134,PLINE300,HITACHI5000,31199/01680,,R,2023-01-26 13:00:00,2023-01-26 16:00:00,hillen84,,,,3.0
1135,PLINE300,HITACHI5000,31199/01693,,Zeon,2023-01-14 15:00:00,2023-01-14 20:00:00,yeh39,,,,5.0
1136,PLINE300,HITACHI5000,31199/01765,,meas,2023-01-23 07:00:00,2023-01-23 09:00:00,delvaux,,,,2.0
1137,PLINE300,HITACHI5000,31199/01880,,APC,2023-01-05 11:00:00,2023-01-05 12:30:00,schelc12,,,,1.5
1138,PLINE300,HITACHI5000,31199/01889,,SALELE,2023-01-05 16:00:00,2023-01-05 18:00:00,blanco74,,,,2.0
1139,PLINE300,HITACHI5000,31199/01889,,SALELE,2023-01-06 16:00:00,2023-01-06 18:00:00,blanco74,,,,2.0
1140,PLINE300,HITACHI5000,31199/01889,,SAELE,2023-01-11 09:00:00,2023-01-11 10:00:00,blanco74,,,,1.0
1141,PLINE300,HITACHI5000,31199/01918,,for Mohand,2023-01-04 10:00:00,2023-01-04 11:00:00,raymae79,,,,1.0
1142,PLINE300,HITACHI5000,31199/01918,,Mohands work,2023-01-11 08:00:00,2023-01-11 09:00:00,haider15,,,,1.0
1143,PLINE300,HITACHI5000,31199/01918,,i,2023-01-13 09:00:00,2023-01-13 10:00:00,raymae79,,,,1.0
1144,PLINE300,HITACHI5000,31199/01918,,p,2023-01-13 13:30:00,2023-01-13 14:00:00,goovae19,,,,0.5
1145,PLINE300,HITACHI5000,31199/01918,,ADI,2023-01-19 01:00:00,2023-01-19 05:00:00,zaid49,,,,4.0
1146,PLINE300,HITACHI5000,31199/01918,,ADI,2023-01-19 14:00:00,2023-01-19 16:00:00,zaid49,,,,2.0
1147,PLINE300,HITACHI5000,31199/01918,,cdsem,2023-01-20 12:30:00,2023-01-20 14:00:00,jambal44,,,,1.5
1148,PLINE300,HITACHI5000,31199/01918,,lam work,2023-01-21 00:00:00,2023-01-21 02:00:00,haider15,,,,2.0
1149,PLINE300,HITACHI5000,31199/01918,,ADI,2023-01-24 16:00:00,2023-01-24 18:00:00,zaid49,,,,2.0
1150,PLINE300,HITACHI5000,31199/01918,,ADI,2023-01-24 21:00:00,2023-01-25 01:00:00,zaid49,,,,4.0
1151,PLINE300,HITACHI5000,31199/01918,,ADI;Use,2023-01-25 16:00:00,2023-01-25 19:00:00,zaid49,,,,3.0
1152,PLINE300,HITACHI5000,31199/01918,,ADI,2023-01-25 21:00:00,2023-01-26 00:00:00,zaid49,,,,3.0
1153,PLINE300,HITACHI5000,31199/01920,,pwec,2023-01-04 07:00:00,2023-01-04 10:00:00,baudem,,,,3.0
1154,PLINE300,HITACHI5000,31199/01920,,pwec,2023-01-04 11:00:00,2023-01-04 13:00:00,baudem,,,,2.0
1155,PLINE300,HITACHI5000,31199/01920,,Use,2023-01-11 10:00:00,2023-01-11 13:00:00,gronhe29,,,,3.0
1156,PLINE300,HITACHI5000,31199/01920,,Use,2023-01-11 16:00:00,2023-01-11 19:00:00,gronhe29,,,,3.0
1157,PLINE300,HITACHI5000,31199/01920,,Use,2023-01-12 10:00:00,2023-01-12 13:00:00,gronhe29,,,,3.0
1158,PLINE300,HITACHI5000,31199/01920,,Use,2023-01-13 06:00:00,2023-01-13 09:00:00,gronhe29,,,,3.0
1159,PLINE300,HITACHI5000,31199/01920,,Use,2023-01-13 16:00:00,2023-01-13 19:00:00,gronhe29,,,,3.0
1160,PLINE300,HITACHI5000,31199/01920,,Use,2023-01-14 12:00:00,2023-01-14 15:00:00,gronhe29,,,,3.0
1161,PLINE300,HITACHI5000,31199/01920,,Use,2023-01-14 20:00:00,2023-01-15 07:00:00,gronhe29,,,,11.0
1162,PLINE300,HITACHI5000,31199/02287,,APC,2023-01-25 14:00:00,2023-01-25 16:00:00,das89,,,,2.0
1163,PLINE300,HITACHI5000,31199/30079,,test,2023-01-08 12:30:00,2023-01-08 14:00:00,le27,,,,1.5
1164,PLINE300,HITACHI5000,31199/30079,,test,2023-01-22 10:00:00,2023-01-22 12:00:00,wouter12,,,,2.0
1165,PLINE300,HITACHI5000,31199/31074,,meas,2023-01-12 20:00:00,2023-01-13 00:00:00,kato15,,,,4.0
1166,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-10 18:00:00,2023-01-10 20:00:00,deschepp,,,,2.0
1167,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-12 13:00:00,2023-01-12 14:00:00,deschepp,,,,1.0
1168,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-13 14:00:00,2023-01-13 16:00:00,wouter51,,,,2.0
1169,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-13 19:00:00,2023-01-14 07:00:00,deschepp;wouter51,,,,12.0
1170,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-15 20:30:00,2023-01-16 00:00:00,deschepp,,,,3.5
1171,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-16 16:00:00,2023-01-16 18:00:00,wouter51,,,,2.0
1172,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-20 14:00:00,2023-01-20 16:00:00,haq59,,,,2.0
1173,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-20 19:00:00,2023-01-21 00:00:00,wouter51,,,,5.0
1174,PLINE300,HITACHI5000,31199/31247,,Inpria,2023-01-21 20:00:00,2023-01-21 22:00:00,deschepp,,,,2.0
1175,PLINE300,HITACHI5000,31199/31811,,NXE monitor,2023-01-09 08:30:00,2023-01-09 09:30:00,sterckxg,,,,1.0
1176,PLINE300,HITACHI5000,31199/31811,,NXE monitor,2023-01-23 12:30:00,2023-01-23 14:00:00,sterckxg,,,,1.5
1177,PLINE300,HITACHI5000,32299/00355,,meas,2023-01-05 10:00:00,2023-01-05 11:00:00,delvaux,,,,1.0
1178,PLINE300,HITACHI5000,32299/00355,,meas,2023-01-16 07:00:00,2023-01-16 09:00:00,delvaux,,,,2.0
1179,PLINE300,HITACHI5000,38199/01284,,FEM measurements,2023-01-03 16:00:00,2023-01-03 18:00:00,das89,,,,2.0
1180,PLINE300,HITACHI5000,38199/02270,,SIGMA2,2023-01-12 14:00:00,2023-01-12 16:00:00,mingar54,,,,2.0
1181,PLINE300,HITACHI5000,38199/02270,,meas,2023-01-19 13:00:00,2023-01-19 14:00:00,mingar54,,,,1.0
1182,PLINE300,HITACHI5000,38199/37862,,Use,2023-01-04 15:00:00,2023-01-04 16:00:00,debruy71,,,,1.0
1183,PLINE300,HITACHI5000,98601/01062,,i,2023-01-03 10:00:00,2023-01-03 13:00:00,raymae79,,,,3.0
1184,PLINE300,HITACHI5000,98601/01062,,i,2023-01-05 09:30:00,2023-01-05 10:00:00,raymae79,,,,0.5
1185,PLINE300,HITACHI5000,98601/01062,,Use,2023-01-20 12:00:00,2023-01-20 12:30:00,raymae79,,,,0.5
1186,PLINE300,HITACHI5000,98601/01062,,Use,2023-01-26 10:00:00,2023-01-26 13:00:00,ledain47,,,,3.0
1187,PLINE300,HITACHI5000,98850/02279,,proc,2023-01-20 11:00:00,2023-01-20 12:00:00,shaaba29,,,,1.0
1188,PLINE300,HITACHI9380,31199/01889,,measure,2023-01-03 13:30:00,2023-01-03 15:00:00,wang24,,,,1.5
1189,PLINE300,HITACHI9380,31199/01889,,measurement,2023-01-04 14:00:00,2023-01-04 15:00:00,wang24,,,,1.0
1190,PLINE300,HITACHI9380,31199/01889,,measurement,2023-01-06 13:00:00,2023-01-06 15:00:00,wang24,,,,2.0
1191,PLINE300,HITACHI9380,31199/01889,,measure,2023-01-09 13:00:00,2023-01-09 15:00:00,wang24,,,,2.0
1192,PLINE300,HITACHI9380,32299/00013,,measure,2023-01-16 13:30:00,2023-01-16 14:30:00,wang24,,,,1.0
1193,PLINE300,HITACHI9380,32299/00013,,measure,2023-01-17 13:00:00,2023-01-17 15:00:00,wang24,,,,2.0
1195,PLINE300,HRP340,37093/02178,,check,2023-01-12 10:00:00,2023-01-12 14:00:00,nolmans,,,,4.0
1196,PLINE300,HRP340_2,32299/00013,,test,2023-01-07 10:00:00,2023-01-07 12:00:00,cochet,,,,2.0
1197,PLINE300,HRP340_2,32299/00013,,manual lot,2023-01-16 11:00:00,2023-01-16 12:00:00,dvriendt,,,,1.0
1198,PLINE300,HYBRID_BONDER,31012/01084,,mm300,2023-01-04 09:00:00,2023-01-04 18:00:00,kennes63,,,,9.0
1199,PLINE300,HYBRID_BONDER,31012/01084,,mm300,2023-01-05 09:00:00,2023-01-05 17:00:00,kennes63,,,,8.0
1200,PLINE300,HYBRID_BONDER,31012/01084,,cod2w,2023-01-13 09:00:00,2023-01-13 14:00:00,kennes63,,,,5.0
1201,PLINE300,HYBRID_BONDER,31012/01084,,with or without PL,2023-01-25 09:00:00,2023-01-25 17:00:00,kennes63,,,,8.0
1202,PLINE300,HYBRID_BONDER,31012/01084,,with or without PL,2023-01-26 09:00:00,2023-01-26 17:00:00,kennes63,,,,8.0
1203,PLINE300,HYBRID_BONDER,36671/01900,,SUSS on-site,2023-01-10 08:00:00,2023-01-10 20:00:00,kennes63,,,,12.0
1204,PLINE300,HYBRID_BONDER,36671/01900,,SUSS on-site,2023-01-11 08:00:00,2023-01-11 20:00:00,kennes63,,,,12.0
1205,PLINE300,HYBRID_BONDER,36671/01900,,SUSS on-site,2023-01-12 08:00:00,2023-01-12 20:00:00,kennes63,,,,12.0
1206,PLINE300,INS300,98300/14175,,Microscope check cracks,2023-01-04 09:30:00,2023-01-04 11:30:00,guo48,,,,2.0
1207,PLINE300,INS3300,98300/14175,,Manually check wafer surface,2023-01-17 12:00:00,2023-01-17 14:00:00,guo48,,,,2.0
1208,PLINE300,INTREPID,39421/36503,,Bottle change Si2H6,2023-01-10 09:00:00,2023-01-10 15:00:00,roekens,,LP1;PM3;PM4,,6.0
1209,PLINE300,INTREPID,39992/36503,,Bottle change 15% PH3/H2,2023-01-23 08:30:00,2023-01-23 15:00:00,roekens,,LP1;PM3;PM4,,6.5
1212,PLINE300,INTREPID_2,39421/36503,,Bottle change Si2H6,2023-01-10 09:00:00,2023-01-10 15:00:00,roekens,,LP1;PM2;PM3;PM4,,6.0
1213,PLINE300,INTREPID_2,39992/36503,,SEMPA pump swap - see oper disp,2023-01-19 07:30:00,2023-01-19 12:00:00,roekens,,LP1;PM2;PM3;PM4,,4.5
1214,PLINE300,INTREPID_2,39992/36503,,Bottle change 15% PH3/H2,2023-01-23 08:30:00,2023-01-23 15:00:00,roekens,,LP1;PM3;PM4,,6.5
1215,PLINE300,JVX7300M,30990/01658,,Si,2023-01-03 14:00:00,2023-01-03 15:00:00,khazak83,,,,1.0
1226,PLINE300,JVX7300M,98601/01847,,spc,2023-01-09 11:00:00,2023-01-09 11:30:00,pena,,,,0.5
1227,PLINE300,JVX7300M,98601/01847,,xrd test,2023-01-10 10:00:00,2023-01-10 10:30:00,pena,,,,0.5
1229,PLINE300,JVX7300M,98601/01847,,xrd,2023-01-13 10:00:00,2023-01-13 10:30:00,pena,,,,0.5
1230,PLINE300,KLA2925,31007/30076,,sec,2023-01-16 11:00:00,2023-01-16 12:00:00,nonaka89,,,,1.0
1231,PLINE300,KLA2925,31007/30076,,sec,2023-01-23 11:00:00,2023-01-23 12:00:00,nonaka89,,,,1.0
1232,PLINE300,KLA2925,31007/30076,,sec,2023-01-24 11:00:00,2023-01-24 12:00:00,nonaka89,,,,1.0
1233,PLINE300,KLA2925,31007/30076,,sec,2023-01-25 11:00:00,2023-01-25 12:00:00,nonaka89,,,,1.0
1234,PLINE300,KLA2925,31199/00650,,DSA,2023-01-03 14:00:00,2023-01-03 15:00:00,vanbel53,,,,1.0
1235,PLINE300,KLA2925,31199/00650,,DSA,2023-01-11 11:00:00,2023-01-11 12:00:00,verstr99,,,,1.0
1236,PLINE300,KLA2925,31199/00650,,DSA,2023-01-17 13:00:00,2023-01-17 15:00:00,vanbel53,,,,2.0
1237,PLINE300,KLA2925,31199/00650,,DSA,2023-01-23 17:00:00,2023-01-23 18:00:00,vanbel53,,,,1.0
1238,PLINE300,KLA2925,31199/00650,,DSA,2023-01-24 18:00:00,2023-01-24 19:00:00,vanbel53,,,,1.0
1239,PLINE300,KLA2925,31199/00653,,AL225331 - D05 D10,2023-01-04 09:00:00,2023-01-04 11:00:00,beggia74,,,,2.0
1240,PLINE300,KLA2925,31199/00653,,training,2023-01-05 13:00:00,2023-01-05 15:00:00,fukumu91,,,,2.0
1241,PLINE300,KLA2925,31199/00653,,test,2023-01-17 09:00:00,2023-01-17 11:00:00,beggia74,,,,2.0
1242,PLINE300,KLA2925,31199/00653,,test,2023-01-20 15:00:00,2023-01-20 18:00:00,beggia74,,,,3.0
1243,PLINE300,KLA2925,31199/00653,,AL225332 D05 D10,2023-01-23 09:00:00,2023-01-23 11:00:00,beggia74,,,,2.0
1244,PLINE300,KLA2925,31199/01321,,D,2023-01-16 09:00:00,2023-01-16 11:00:00,gupta76,,,,2.0
1245,PLINE300,KLA2925,31199/01513,,recipe,2023-01-10 09:00:00,2023-01-10 11:00:00,schollw,,,,2.0
1246,PLINE300,KLA2925,31199/01513,,recipe,2023-01-12 09:00:00,2023-01-12 11:00:00,schollw,,,,2.0
1247,PLINE300,KLA2925,31199/01513,,recipe,2023-01-13 09:00:00,2023-01-13 11:00:00,schollw,,,,2.0
1248,PLINE300,KLA2925,31199/01513,,recipe,2023-01-26 08:30:00,2023-01-26 11:00:00,schollw,,,,2.5
1249,PLINE300,KLA2925,31199/01514,,test,2023-01-12 11:00:00,2023-01-12 15:00:00,furuka28,,,,4.0
1250,PLINE300,KLA2925,31199/01514,,test,2023-01-15 14:30:00,2023-01-15 18:00:00,furuka28,,,,3.5
1251,PLINE300,KLA2925,31199/01514,,test,2023-01-16 16:00:00,2023-01-16 18:00:00,furuka28,,,,2.0
1252,PLINE300,KLA2925,31199/01514,,test,2023-01-23 22:00:00,2023-01-24 00:00:00,furuka28,,,,2.0
1253,PLINE300,KLA2925,31199/01655,,recipe update,2023-01-26 11:00:00,2023-01-26 13:00:00,vdbroecn,,,,2.0
1254,PLINE300,KLA2925,31199/01680,,MHM,2023-01-06 09:30:00,2023-01-06 10:00:00,kampit73,,,,0.5
1255,PLINE300,KLA2925,31199/01680,,R,2023-01-12 18:00:00,2023-01-12 18:30:00,hillen84,,,,0.5
1256,PLINE300,KLA2925,31199/01680,,ER_Use,2023-01-25 08:30:00,2023-01-25 09:00:00,her70,,,,0.5
1257,PLINE300,KLA2925,31199/01680,,EUVR,2023-01-25 17:00:00,2023-01-25 17:30:00,her70,,,,0.5
1258,PLINE300,KLA2925,31199/01886,,FUJI,2023-01-13 13:00:00,2023-01-13 14:00:00,vdheuvel,,,,1.0
1259,PLINE300,KLA2925,31199/01886,,FF,2023-01-16 15:00:00,2023-01-16 16:00:00,vdheuvel,,,,1.0
1260,PLINE300,KLA2925,31199/01920,,PWEC3,2023-01-10 11:00:00,2023-01-10 13:00:00,sah32,,,,2.0
1261,PLINE300,KLA2925,31199/01920,,PWEC3,2023-01-10 15:00:00,2023-01-10 18:30:00,sah32,,,,3.5
1262,PLINE300,KLA2925,31199/01920,,PWEC3,2023-01-12 15:00:00,2023-01-12 18:00:00,sah32,,,,3.0
1263,PLINE300,KLA2925,31199/01920,,PWEC3,2023-01-24 15:00:00,2023-01-24 18:00:00,sah32,,,,3.0
1264,PLINE300,KLA2925,31199/01988,,inspect;meas,2023-01-19 10:30:00,2023-01-19 13:00:00,chowri97,,,,2.5
1265,PLINE300,KLA2925,31199/01988,,recipe,2023-01-20 08:00:00,2023-01-20 13:00:00,chowri97;drent34,,,,5.0
1266,PLINE300,KLA2925,31199/01988,,measure,2023-01-25 12:00:00,2023-01-25 13:00:00,drent34,,,,1.0
1267,PLINE300,KLA2925,31199/02273,,light training,2023-01-03 11:00:00,2023-01-03 14:00:00,johnsu91;peters25,,,,3.0
1268,PLINE300,KLA2925,31199/02273,,light training,2023-01-04 11:00:00,2023-01-04 12:00:00,peters25,,,,1.0
1269,PLINE300,KLA2925,31199/02273,,light training,2023-01-09 11:00:00,2023-01-09 13:00:00,johnsu91,,,,2.0
1270,PLINE300,KLA2925,31199/02273,,light training,2023-01-10 13:00:00,2023-01-10 15:00:00,peters25,,,,2.0
1271,PLINE300,KLA2925,31199/02273,,Light Traing;light training,2023-01-11 13:00:00,2023-01-11 15:00:00,peters25,,,,2.0
1272,PLINE300,KLA2925,31199/02273,,light training,2023-01-13 11:00:00,2023-01-13 13:00:00,johnsu91,,,,2.0
1273,PLINE300,KLA2925,31199/02273,,light training,2023-01-16 12:00:00,2023-01-16 15:00:00,johnsu91,,,,3.0
1274,PLINE300,KLA2925,31199/02273,,light training,2023-01-17 11:00:00,2023-01-17 13:00:00,peters25,,,,2.0
1275,PLINE300,KLA2925,31199/02273,,light training,2023-01-18 11:00:00,2023-01-18 13:00:00,johnsu91,,,,2.0
1276,PLINE300,KLA2925,31199/02273,,jdp;light training,2023-01-19 13:00:00,2023-01-19 17:00:00,nafus;peters25,,,,4.0
1277,PLINE300,KLA2925,31199/02273,,light training,2023-01-20 13:00:00,2023-01-20 15:00:00,peters25,,,,2.0
1278,PLINE300,KLA2925,31199/02273,,light training,2023-01-23 13:00:00,2023-01-23 17:00:00,johnsu91;peters25,,,,4.0
1279,PLINE300,KLA2925,31199/02273,,light training,2023-01-24 12:30:00,2023-01-24 15:00:00,johnsu91,,,,2.5
1280,PLINE300,KLA2925,31199/31021,,TEL,2023-01-09 16:00:00,2023-01-09 18:00:00,nafus,,,,2.0
1281,PLINE300,KLA2925,31199/31074,,Recipe creation,2023-01-26 13:00:00,2023-01-26 14:00:00,kato15,,,,1.0
1282,PLINE300,KLA2925,31199/31147,,rax,2023-01-13 15:30:00,2023-01-13 18:00:00,kim69,,,,2.5
1283,PLINE300,KLA2925,31199/31147,,rax,2023-01-14 10:00:00,2023-01-14 11:00:00,kim69,,,,1.0
1284,PLINE300,KLA2925,31199/31147,,rax,2023-01-17 15:00:00,2023-01-17 17:30:00,kim69,,,,2.5
1285,PLINE300,KLA2925,31199/31147,,rax,2023-01-19 09:00:00,2023-01-19 10:30:00,kim69,,,,1.5
1286,PLINE300,KLA2925,31199/31191,,scrjdp,2023-01-04 08:00:00,2023-01-04 09:00:00,vanderey,,,,1.0
1287,PLINE300,KLA2925,31199/31191,,scrjdp,2023-01-06 15:00:00,2023-01-06 16:00:00,vanderey,,,,1.0
1288,PLINE300,KLA2925,31199/31247,,Inpria,2023-01-11 15:00:00,2023-01-11 19:00:00,doise23,,,,4.0
1289,PLINE300,KLA2925,31199/31247,,Inpria,2023-01-25 16:00:00,2023-01-25 17:00:00,doise23,,,,1.0
1291,PLINE300,KLA2925,32102/01048,,Recipe creation,2023-01-18 09:00:00,2023-01-18 11:00:00,moet12,,,,2.0
1292,PLINE300,KLA2925,32102/01048,,Recipe creation,2023-01-18 15:00:00,2023-01-18 16:00:00,moet12,,,,1.0
1293,PLINE300,KLA2925,32102/01048,,Recipe creation,2023-01-25 09:00:00,2023-01-25 11:00:00,moet12,,,,2.0
1294,PLINE300,KLA2925,32102/01048,,Recipe creation,2023-01-25 13:00:00,2023-01-25 16:00:00,moet12,,,,3.0
1295,PLINE300,KLA2925,32299/00352,,Recipe creation,2023-01-11 10:00:00,2023-01-11 11:00:00,moet12,,,,1.0
1296,PLINE300,KLA2925,32299/00352,,Recipe creation,2023-01-11 12:00:00,2023-01-11 13:00:00,moet12,,,,1.0
1300,PLINE300,LAM_E5,31299/02062,,coupon etching,2023-01-04 11:00:00,2023-01-04 13:00:00,fathze21,,LP2;PM3,,2.0
1303,PLINE300,LAM_E5,31299/02062,,coupons,2023-01-06 15:30:00,2023-01-06 17:00:00,vallat65,,LP2;PM3,,1.5
1307,PLINE300,LAM_E5,31299/02062,,coupon etching,2023-01-17 15:30:00,2023-01-17 18:30:00,fathze21,,LP2;PM3,,3.0
1308,PLINE300,LAM_E5,31299/02062,,coupon processing,2023-01-18 11:00:00,2023-01-18 12:00:00,bezard78,,LP2;PM3,,1.0
1309,PLINE300,LAM_E5,31299/02062,,coupon processing,2023-01-20 15:30:00,2023-01-20 16:30:00,bezard78,,LP2;PM3,,1.0
1310,PLINE300,LAM_E5,31299/02062,,coupons,2023-01-25 15:30:00,2023-01-25 17:00:00,vallat65,,LP2;PM3,,1.5
1311,PLINE300,LAM_E5,36004/01225,,Chamber Health test,2023-01-19 09:30:00,2023-01-19 11:30:00,regniez,,LP1;PM3,,2.0
1313,PLINE300,LAM_E5,38199/37834,,gate etch,2023-01-13 09:00:00,2023-01-13 12:00:00,dupuy21,,LP2;PM5,,3.0
1314,PLINE300,LAM_E5,98601/01062,,i,2023-01-05 10:30:00,2023-01-05 12:00:00,raymae79,,LP3;PM2,,1.5
1317,PLINE300,LAM_E5,98601/01062,,Use,2023-01-24 15:30:00,2023-01-24 17:00:00,raymae79,,LP2;PM4,,1.5
1318,PLINE300,LAM_E5,98601/36003,,ER test,2023-01-24 10:30:00,2023-01-24 11:30:00,vecchio,,LP2;PM4,,1.0
1319,PLINE300,LAM_E5_2,31199/01617,,Bake only,2023-01-05 19:00:00,2023-01-05 20:00:00,huang72,,LP2;PM2,,1.0
1322,PLINE300,LAM_E5_2,31199/01617,,AE300655;bake,2023-01-17 09:00:00,2023-01-17 13:00:00,haider15;kam,,PM2,,4.0
1324,PLINE300,LAM_E5_2,31199/01617,,process Aether lot,2023-01-19 17:00:00,2023-01-19 18:30:00,huang72,,LP3;PM2,,1.5
1325,PLINE300,LAM_E5_2,31199/01617,,Experiment,2023-01-20 15:30:00,2023-01-20 18:00:00,goovae19,,LP1;PM2,,2.5
1326,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-04 15:00:00,2023-01-04 15:30:00,kampit73,,LP1;PM1,,0.5
1327,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-10 11:00:00,2023-01-10 11:30:00,kampit73,,LP2;PM1,,0.5
1328,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-11 14:00:00,2023-01-11 14:30:00,kampit73,,LP1;PM1,,0.5
1329,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-16 10:30:00,2023-01-16 11:00:00,kampit73,,LP1;PM1,,0.5
1330,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-18 11:00:00,2023-01-18 11:30:00,kampit73,,LP1;PM1,,0.5
1331,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-20 09:30:00,2023-01-20 12:00:00,kampit73,,LP1;PM1,,2.5
1332,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-23 15:00:00,2023-01-23 15:30:00,kampit73,,LP1;PM1,,0.5
1333,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-25 11:00:00,2023-01-25 11:30:00,kampit73,,LP1;PM1,,0.5
1334,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-26 12:00:00,2023-01-26 12:30:00,kampit73,,LP1;PM1,,0.5
1335,PLINE300,LAM_E5_2,31199/01918,,bake cust wafer,2023-01-25 12:00:00,2023-01-25 12:30:00,zaid49,,LP1;PM2,,0.5
1336,PLINE300,LAM_E5_2,31299/31900,,H2 plasma clean,2023-01-10 11:00:00,2023-01-10 11:30:00,goossen,,LP1;PM2,,0.5
1338,PLINE300,LAM_E6,31199/01617,,BSV etch,2023-01-05 11:00:00,2023-01-05 13:00:00,brouri54,,LP1;PM1,,2.0
1339,PLINE300,LAM_E6,31199/01713,,wafer etch,2023-01-17 14:00:00,2023-01-17 14:30:00,kadir70,,LP1;PM5,,0.5
1340,PLINE300,LAM_E6,31199/01918,,lam work,2023-01-05 15:30:00,2023-01-05 17:00:00,haider15,,LP1;PM1,,1.5
1341,PLINE300,LAM_E6,31199/01918,,BSV etch,2023-01-06 15:30:00,2023-01-06 17:00:00,brouri54,,LP1;PM1,,1.5
1342,PLINE300,LAM_E6,31199/01918,,BSV etch,2023-01-24 16:00:00,2023-01-24 18:00:00,brouri54,,LP1;PM1,,2.0
1349,PLINE300,LAM_E6,31299/31900,,NIL proces Mich,2023-01-10 10:00:00,2023-01-10 12:00:00,goossen,,LP1;PM4;PM5,,2.0
1350,PLINE300,LAM_E6,31299/31900,,rework lot on hold,2023-01-12 11:00:00,2023-01-12 12:00:00,goossen,,LP1;PM4,,1.0
1351,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-13 10:30:00,2023-01-13 11:30:00,goossen,,LP1;PM4;PM5,,1.0
1352,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-18 10:00:00,2023-01-18 12:00:00,goossen,,LP1;PM4;PM5,,2.0
1353,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-20 10:00:00,2023-01-20 12:00:00,goossen,,LP1;PM4;PM5,,2.0
1354,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-23 10:00:00,2023-01-23 12:00:00,goossen,,LP2;PM4;PM5,,2.0
1355,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-24 10:30:00,2023-01-24 12:00:00,goossen,,LP1;PM4;PM5,,1.5
1356,PLINE300,LAM_E6,31299/31900,,strip test,2023-01-25 10:30:00,2023-01-25 12:00:00,goossen,,LP2;PM2;PM4,,1.5
1359,PLINE300,LAM_E6,37013/01883,,wafer etch,2023-01-24 10:30:00,2023-01-24 12:30:00,kadir70,,LP4;PM1,,2.0
