,FACILITY,Tool,WBS,Cluster,Description,Begin,End,IIO_User_id,Fab300_User_id,Modules,Fab300_Duration,IIO_Duration,TR_Cluster,id
1508,PLINE300,HYBRID_BONDER,31012/01084,,with or without PL,2023-01-26 09:00:00,2023-01-26 17:00:00,kennes63,,,,8.0,,1431
1509,PLINE300,HYBRID_BONDER,36671/01900,,SUSS on-site,2023-01-10 08:00:00,2023-01-10 20:00:00,kennes63,,,,12.0,,1432
1510,PLINE300,HYBRID_BONDER,36671/01900,,SUSS on-site,2023-01-11 08:00:00,2023-01-11 20:00:00,kennes63,,,,12.0,,1433
1511,PLINE300,HYBRID_BONDER,36671/01900,,SUSS on-site,2023-01-12 08:00:00,2023-01-12 20:00:00,kennes63,,,,12.0,,1434
1512,PLINE300,INS300,98300/14175,,Microscope check cracks,2023-01-04 09:30:00,2023-01-04 11:30:00,guo48,,,,2.0,,1435
1513,PLINE300,INS3300,98300/14175,,Manually check wafer surface,2023-01-17 12:00:00,2023-01-17 14:00:00,guo48,,,,2.0,,1436
1514,PLINE300,INTREPID,39421/36503,,Bottle change Si2H6,2023-01-10 09:00:00,2023-01-10 15:00:00,roekens,,LP1;PM3;PM4,,6.0,,1437
1515,PLINE300,INTREPID,39992/36503,,Bottle change 15% PH3/H2,2023-01-23 08:30:00,2023-01-23 15:00:00,roekens,,LP1;PM3;PM4,,6.5,,1438
1516,PLINE300,INTREPID_2,39421/36503,,Bottle change Si2H6,2023-01-10 09:00:00,2023-01-10 15:00:00,roekens,,LP1;PM2;PM3;PM4,,6.0,,1439
1517,PLINE300,INTREPID_2,39992/36503,,SEMPA pump swap - see oper disp,2023-01-19 07:30:00,2023-01-19 12:00:00,roekens,,LP1;PM2;PM3;PM4,,4.5,,1440
1518,PLINE300,INTREPID_2,39992/36503,,Bottle change 15% PH3/H2,2023-01-23 08:30:00,2023-01-23 15:00:00,roekens,,LP1;PM3;PM4,,6.5,,1441
1519,PLINE300,JVX7300M,30990/01658,,Si,2023-01-03 14:00:00,2023-01-03 15:00:00,khazak83,,,,1.0,,1442
1520,PLINE300,JVX7300M,98601/01847,,spc,2023-01-09 11:00:00,2023-01-09 11:30:00,pena,,,,0.5,,1443
1521,PLINE300,JVX7300M,98601/01847,,xrd test,2023-01-10 10:00:00,2023-01-10 10:30:00,pena,,,,0.5,,1444
1522,PLINE300,JVX7300M,98601/01847,,xrd,2023-01-13 10:00:00,2023-01-13 10:30:00,pena,,,,0.5,,1445
1523,PLINE300,KLA2925,31007/30076,,sec,2023-01-16 11:00:00,2023-01-16 12:00:00,nonaka89,,,,1.0,,1446
1524,PLINE300,KLA2925,31007/30076,,sec,2023-01-23 11:00:00,2023-01-23 12:00:00,nonaka89,,,,1.0,,1447
1525,PLINE300,KLA2925,31007/30076,,sec,2023-01-24 11:00:00,2023-01-24 12:00:00,nonaka89,,,,1.0,,1448
1526,PLINE300,KLA2925,31007/30076,,sec,2023-01-25 11:00:00,2023-01-25 12:00:00,nonaka89,,,,1.0,,1449
1527,PLINE300,KLA2925,31199/00650,,DSA,2023-01-03 14:00:00,2023-01-03 15:00:00,vanbel53,,,,1.0,,1450
1528,PLINE300,KLA2925,31199/00650,,DSA,2023-01-11 11:00:00,2023-01-11 12:00:00,verstr99,,,,1.0,,1451
1529,PLINE300,KLA2925,31199/00650,,DSA,2023-01-17 13:00:00,2023-01-17 15:00:00,vanbel53,,,,2.0,,1452
1530,PLINE300,KLA2925,31199/00650,,DSA,2023-01-23 17:00:00,2023-01-23 18:00:00,vanbel53,,,,1.0,,1453
1531,PLINE300,KLA2925,31199/00650,,DSA,2023-01-24 18:00:00,2023-01-24 19:00:00,vanbel53,,,,1.0,,1454
1532,PLINE300,KLA2925,31199/00653,,AL225331 - D05 D10,2023-01-04 09:00:00,2023-01-04 11:00:00,beggia74,,,,2.0,,1455
1533,PLINE300,KLA2925,31199/00653,,training,2023-01-05 13:00:00,2023-01-05 15:00:00,fukumu91,,,,2.0,,1456
1534,PLINE300,KLA2925,31199/00653,,test,2023-01-17 09:00:00,2023-01-17 11:00:00,beggia74,,,,2.0,,1457
1535,PLINE300,KLA2925,31199/00653,,test,2023-01-20 15:00:00,2023-01-20 18:00:00,beggia74,,,,3.0,,1458
1536,PLINE300,KLA2925,31199/00653,,AL225332 D05 D10,2023-01-23 09:00:00,2023-01-23 11:00:00,beggia74,,,,2.0,,1459
1537,PLINE300,KLA2925,31199/01321,,D,2023-01-16 09:00:00,2023-01-16 11:00:00,gupta76,,,,2.0,,1460
1538,PLINE300,KLA2925,31199/01513,,recipe,2023-01-10 09:00:00,2023-01-10 11:00:00,schollw,,,,2.0,,1461
1539,PLINE300,KLA2925,31199/01513,,recipe,2023-01-12 09:00:00,2023-01-12 11:00:00,schollw,,,,2.0,,1462
1540,PLINE300,KLA2925,31199/01513,,recipe,2023-01-13 09:00:00,2023-01-13 11:00:00,schollw,,,,2.0,,1463
1541,PLINE300,KLA2925,31199/01513,,recipe,2023-01-26 08:30:00,2023-01-26 11:00:00,schollw,,,,2.5,,1464
1542,PLINE300,KLA2925,31199/01514,,test,2023-01-12 11:00:00,2023-01-12 15:00:00,furuka28,,,,4.0,,1465
1543,PLINE300,KLA2925,31199/01514,,test,2023-01-15 14:30:00,2023-01-15 18:00:00,furuka28,,,,3.5,,1466
1544,PLINE300,KLA2925,31199/01514,,test,2023-01-16 16:00:00,2023-01-16 18:00:00,furuka28,,,,2.0,,1467
1545,PLINE300,KLA2925,31199/01514,,test,2023-01-23 22:00:00,2023-01-24 00:00:00,furuka28,,,,2.0,,1468
1546,PLINE300,KLA2925,31199/01655,,recipe update,2023-01-26 11:00:00,2023-01-26 13:00:00,vdbroecn,,,,2.0,,1469
1547,PLINE300,KLA2925,31199/01680,,MHM,2023-01-06 09:30:00,2023-01-06 10:00:00,kampit73,,,,0.5,,1470
1548,PLINE300,KLA2925,31199/01680,,R,2023-01-12 18:00:00,2023-01-12 18:30:00,hillen84,,,,0.5,,1471
1549,PLINE300,KLA2925,31199/01680,,ER_Use,2023-01-25 08:30:00,2023-01-25 09:00:00,her70,,,,0.5,,1472
1550,PLINE300,KLA2925,31199/01680,,EUVR,2023-01-25 17:00:00,2023-01-25 17:30:00,her70,,,,0.5,,1473
1551,PLINE300,KLA2925,31199/01886,,FUJI,2023-01-13 13:00:00,2023-01-13 14:00:00,vdheuvel,,,,1.0,,1474
1552,PLINE300,KLA2925,31199/01886,,FF,2023-01-16 15:00:00,2023-01-16 16:00:00,vdheuvel,,,,1.0,,1475
1553,PLINE300,KLA2925,31199/01920,,PWEC3,2023-01-10 11:00:00,2023-01-10 13:00:00,sah32,,,,2.0,,1476
1554,PLINE300,KLA2925,31199/01920,,PWEC3,2023-01-10 15:00:00,2023-01-10 18:30:00,sah32,,,,3.5,,1477
1555,PLINE300,KLA2925,31199/01920,,PWEC3,2023-01-12 15:00:00,2023-01-12 18:00:00,sah32,,,,3.0,,1478
1556,PLINE300,KLA2925,31199/01920,,PWEC3,2023-01-24 15:00:00,2023-01-24 18:00:00,sah32,,,,3.0,,1479
1557,PLINE300,KLA2925,31199/01988,,inspect;meas,2023-01-19 10:30:00,2023-01-19 13:00:00,chowri97,,,,2.5,,1480
1558,PLINE300,KLA2925,31199/01988,,recipe,2023-01-20 08:00:00,2023-01-20 13:00:00,chowri97;drent34,,,,5.0,,1481
1559,PLINE300,KLA2925,31199/01988,,measure,2023-01-25 12:00:00,2023-01-25 13:00:00,drent34,,,,1.0,,1482
1560,PLINE300,KLA2925,31199/02273,,light training,2023-01-03 11:00:00,2023-01-03 14:00:00,johnsu91;peters25,,,,3.0,,1483
1561,PLINE300,KLA2925,31199/02273,,light training,2023-01-04 11:00:00,2023-01-04 12:00:00,peters25,,,,1.0,,1484
1562,PLINE300,KLA2925,31199/02273,,light training,2023-01-09 11:00:00,2023-01-09 13:00:00,johnsu91,,,,2.0,,1485
1563,PLINE300,KLA2925,31199/02273,,light training,2023-01-10 13:00:00,2023-01-10 15:00:00,peters25,,,,2.0,,1486
1564,PLINE300,KLA2925,31199/02273,,Light Traing;light training,2023-01-11 13:00:00,2023-01-11 15:00:00,peters25,,,,2.0,,1487
1565,PLINE300,KLA2925,31199/02273,,light training,2023-01-13 11:00:00,2023-01-13 13:00:00,johnsu91,,,,2.0,,1488
1566,PLINE300,KLA2925,31199/02273,,light training,2023-01-16 12:00:00,2023-01-16 15:00:00,johnsu91,,,,3.0,,1489
1567,PLINE300,KLA2925,31199/02273,,light training,2023-01-17 11:00:00,2023-01-17 13:00:00,peters25,,,,2.0,,1490
1568,PLINE300,KLA2925,31199/02273,,light training,2023-01-18 11:00:00,2023-01-18 13:00:00,johnsu91,,,,2.0,,1491
1569,PLINE300,KLA2925,31199/02273,,jdp;light training,2023-01-19 13:00:00,2023-01-19 17:00:00,nafus;peters25,,,,4.0,,1492
1570,PLINE300,KLA2925,31199/02273,,light training,2023-01-20 13:00:00,2023-01-20 15:00:00,peters25,,,,2.0,,1493
1571,PLINE300,KLA2925,31199/02273,,light training,2023-01-23 13:00:00,2023-01-23 17:00:00,johnsu91;peters25,,,,4.0,,1494
1572,PLINE300,KLA2925,31199/02273,,light training,2023-01-24 12:30:00,2023-01-24 15:00:00,johnsu91,,,,2.5,,1495
1573,PLINE300,KLA2925,31199/31021,,TEL,2023-01-09 16:00:00,2023-01-09 18:00:00,nafus,,,,2.0,,1496
1574,PLINE300,KLA2925,31199/31074,,Recipe creation,2023-01-26 13:00:00,2023-01-26 14:00:00,kato15,,,,1.0,,1497
1575,PLINE300,KLA2925,31199/31147,,rax,2023-01-13 15:30:00,2023-01-13 18:00:00,kim69,,,,2.5,,1498
1576,PLINE300,KLA2925,31199/31147,,rax,2023-01-14 10:00:00,2023-01-14 11:00:00,kim69,,,,1.0,,1499
1577,PLINE300,KLA2925,31199/31147,,rax,2023-01-17 15:00:00,2023-01-17 17:30:00,kim69,,,,2.5,,1500
1578,PLINE300,KLA2925,31199/31147,,rax,2023-01-19 09:00:00,2023-01-19 10:30:00,kim69,,,,1.5,,1501
1579,PLINE300,KLA2925,31199/31191,,scrjdp,2023-01-04 08:00:00,2023-01-04 09:00:00,vanderey,,,,1.0,,1502
1580,PLINE300,KLA2925,31199/31191,,scrjdp,2023-01-06 15:00:00,2023-01-06 16:00:00,vanderey,,,,1.0,,1503
1581,PLINE300,KLA2925,31199/31247,,Inpria,2023-01-11 15:00:00,2023-01-11 19:00:00,doise23,,,,4.0,,1504
1582,PLINE300,KLA2925,31199/31247,,Inpria,2023-01-25 16:00:00,2023-01-25 17:00:00,doise23,,,,1.0,,1505
1583,PLINE300,KLA2925,32102/01048,,Recipe creation,2023-01-18 09:00:00,2023-01-18 11:00:00,moet12,,,,2.0,,1506
1584,PLINE300,KLA2925,32102/01048,,Recipe creation,2023-01-18 15:00:00,2023-01-18 16:00:00,moet12,,,,1.0,,1507
1585,PLINE300,KLA2925,32102/01048,,Recipe creation,2023-01-25 09:00:00,2023-01-25 11:00:00,moet12,,,,2.0,,1508
1586,PLINE300,KLA2925,32102/01048,,Recipe creation,2023-01-25 13:00:00,2023-01-25 16:00:00,moet12,,,,3.0,,1509
1587,PLINE300,KLA2925,32299/00352,,Recipe creation,2023-01-11 10:00:00,2023-01-11 11:00:00,moet12,,,,1.0,,1510
1588,PLINE300,KLA2925,32299/00352,,Recipe creation,2023-01-11 12:00:00,2023-01-11 13:00:00,moet12,,,,1.0,,1511
1589,PLINE300,LAM_E5,31299/02062,,coupon etching,2023-01-04 11:00:00,2023-01-04 13:00:00,fathze21,,LP2;PM3,,2.0,,1512
1590,PLINE300,LAM_E5,31299/02062,,coupons,2023-01-06 15:30:00,2023-01-06 17:00:00,vallat65,,LP2;PM3,,1.5,,1513
1591,PLINE300,LAM_E5,31299/02062,,coupon etching,2023-01-17 15:30:00,2023-01-17 18:30:00,fathze21,,LP2;PM3,,3.0,,1514
1592,PLINE300,LAM_E5,31299/02062,,coupon processing,2023-01-18 11:00:00,2023-01-18 12:00:00,bezard78,,LP2;PM3,,1.0,,1515
1593,PLINE300,LAM_E5,31299/02062,,coupon processing,2023-01-20 15:30:00,2023-01-20 16:30:00,bezard78,,LP2;PM3,,1.0,,1516
1594,PLINE300,LAM_E5,31299/02062,,coupons,2023-01-25 15:30:00,2023-01-25 17:00:00,vallat65,,LP2;PM3,,1.5,,1517
1595,PLINE300,LAM_E5,36004/01225,,Chamber Health test,2023-01-19 09:30:00,2023-01-19 11:30:00,regniez,,LP1;PM3,,2.0,,1518
1596,PLINE300,LAM_E5,38199/37834,,gate etch,2023-01-13 09:00:00,2023-01-13 12:00:00,dupuy21,,LP2;PM5,,3.0,,1519
1597,PLINE300,LAM_E5,98601/01062,,i,2023-01-05 10:30:00,2023-01-05 12:00:00,raymae79,,LP3;PM2,,1.5,,1520
1598,PLINE300,LAM_E5,98601/01062,,Use,2023-01-24 15:30:00,2023-01-24 17:00:00,raymae79,,LP2;PM4,,1.5,,1521
1599,PLINE300,LAM_E5,98601/36003,,ER test,2023-01-24 10:30:00,2023-01-24 11:30:00,vecchio,,LP2;PM4,,1.0,,1522
1600,PLINE300,LAM_E5_2,31199/01617,,Bake only,2023-01-05 19:00:00,2023-01-05 20:00:00,huang72,,LP2;PM2,,1.0,,1523
1601,PLINE300,LAM_E5_2,31199/01617,,AE300655;bake,2023-01-17 09:00:00,2023-01-17 13:00:00,haider15;kam,,PM2,,4.0,,1524
1602,PLINE300,LAM_E5_2,31199/01617,,process Aether lot,2023-01-19 17:00:00,2023-01-19 18:30:00,huang72,,LP3;PM2,,1.5,,1525
1603,PLINE300,LAM_E5_2,31199/01617,,Experiment,2023-01-20 15:30:00,2023-01-20 18:00:00,goovae19,,LP1;PM2,,2.5,,1526
1604,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-04 15:00:00,2023-01-04 15:30:00,kampit73,,LP1;PM1,,0.5,,1527
1605,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-10 11:00:00,2023-01-10 11:30:00,kampit73,,LP2;PM1,,0.5,,1528
1606,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-11 14:00:00,2023-01-11 14:30:00,kampit73,,LP1;PM1,,0.5,,1529
1607,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-16 10:30:00,2023-01-16 11:00:00,kampit73,,LP1;PM1,,0.5,,1530
1608,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-18 11:00:00,2023-01-18 11:30:00,kampit73,,LP1;PM1,,0.5,,1531
1609,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-20 09:30:00,2023-01-20 12:00:00,kampit73,,LP1;PM1,,2.5,,1532
1610,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-23 15:00:00,2023-01-23 15:30:00,kampit73,,LP1;PM1,,0.5,,1533
1611,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-25 11:00:00,2023-01-25 11:30:00,kampit73,,LP1;PM1,,0.5,,1534
1612,PLINE300,LAM_E5_2,31199/01680,,MHM,2023-01-26 12:00:00,2023-01-26 12:30:00,kampit73,,LP1;PM1,,0.5,,1535
1613,PLINE300,LAM_E5_2,31199/01918,,bake cust wafer,2023-01-25 12:00:00,2023-01-25 12:30:00,zaid49,,LP1;PM2,,0.5,,1536
1614,PLINE300,LAM_E5_2,31299/31900,,H2 plasma clean,2023-01-10 11:00:00,2023-01-10 11:30:00,goossen,,LP1;PM2,,0.5,,1537
1615,PLINE300,LAM_E6,31199/01617,,BSV etch,2023-01-05 11:00:00,2023-01-05 13:00:00,brouri54,,LP1;PM1,,2.0,,1538
1616,PLINE300,LAM_E6,31199/01713,,wafer etch,2023-01-17 14:00:00,2023-01-17 14:30:00,kadir70,,LP1;PM5,,0.5,,1539
1617,PLINE300,LAM_E6,31199/01918,,lam work,2023-01-05 15:30:00,2023-01-05 17:00:00,haider15,,LP1;PM1,,1.5,,1540
1618,PLINE300,LAM_E6,31199/01918,,BSV etch,2023-01-06 15:30:00,2023-01-06 17:00:00,brouri54,,LP1;PM1,,1.5,,1541
1619,PLINE300,LAM_E6,31199/01918,,BSV etch,2023-01-24 16:00:00,2023-01-24 18:00:00,brouri54,,LP1;PM1,,2.0,,1542
1620,PLINE300,LAM_E6,31299/31900,,NIL proces Mich,2023-01-10 10:00:00,2023-01-10 12:00:00,goossen,,LP1;PM4;PM5,,2.0,,1543
1621,PLINE300,LAM_E6,31299/31900,,rework lot on hold,2023-01-12 11:00:00,2023-01-12 12:00:00,goossen,,LP1;PM4,,1.0,,1544
1622,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-13 10:30:00,2023-01-13 11:30:00,goossen,,LP1;PM4;PM5,,1.0,,1545
1623,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-18 10:00:00,2023-01-18 12:00:00,goossen,,LP1;PM4;PM5,,2.0,,1546
1624,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-20 10:00:00,2023-01-20 12:00:00,goossen,,LP1;PM4;PM5,,2.0,,1547
1625,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-23 10:00:00,2023-01-23 12:00:00,goossen,,LP2;PM4;PM5,,2.0,,1548
1626,PLINE300,LAM_E6,31299/31900,,test mich,2023-01-24 10:30:00,2023-01-24 12:00:00,goossen,,LP1;PM4;PM5,,1.5,,1549
1627,PLINE300,LAM_E6,31299/31900,,strip test,2023-01-25 10:30:00,2023-01-25 12:00:00,goossen,,LP2;PM2;PM4,,1.5,,1550
1628,PLINE300,LAM_E6,37013/01883,,wafer etch,2023-01-24 10:30:00,2023-01-24 12:30:00,kadir70,,LP4;PM1,,2.0,,1551
1629,PLINE300,LAM_E6,37013/01883,,coupon etch,2023-01-26 10:30:00,2023-01-26 12:00:00,camerott,,LP1;PM1,,1.5,,1552
1630,PLINE300,LAM_E6,37023/01820,,Rework 1 wafer PRIO lot,2023-01-23 10:30:00,2023-01-23 11:00:00,franch16,,LP1;PM6,,0.5,,1553
1631,PLINE300,LAM_E6,38199/01284,,IGZO Polaris etch,2023-01-13 15:30:00,2023-01-13 16:00:00,li17,,LP4;PM6,,0.5,,1554
1632,PLINE300,LAM_E6,38199/01284,,IGZO project etch,2023-01-18 11:00:00,2023-01-18 12:00:00,li17,,LP4;PM6,,1.0,,1555
1633,PLINE300,LAM_E6,38199/01284,,IGZO project etch,2023-01-18 16:00:00,2023-01-18 17:00:00,li17,,LP4;PM6,,1.0,,1556
1634,PLINE300,LAM_E6,38199/01907,,Ru etch,2023-01-13 13:00:00,2023-01-13 14:30:00,dcosters,,LP1;PM1,,1.5,,1557
1635,PLINE300,LAM_E6,38199/01936,,Al TE etch,2023-01-20 15:30:00,2023-01-20 16:00:00,canvel12,,LP1;PM5,,0.5,,1558
1636,PLINE300,LAM_E6,38199/01951,,CFET SPacer Option7 trial,2023-01-12 19:00:00,2023-01-12 20:00:00,choudh58,,LP2;PM1,,1.0,,1559
1637,PLINE300,LAM_E6,38199/01951,,CFET SD Recess Op7,2023-01-16 14:30:00,2023-01-16 16:30:00,choudh58,,LP2;PM1,,2.0,,1560
1638,PLINE300,LAM_E6,38199/01951,,CFET Recipe tests,2023-01-17 15:30:00,2023-01-17 16:30:00,choudh58,,LP2;PM1,,1.0,,1561
1639,PLINE300,LAM_E6,38199/01952,,manual EP,2023-01-16 16:30:00,2023-01-16 18:00:00,dcosters,,LP4;PM1,,1.5,,1562
1640,PLINE300,LAM_E6,38199/37862,,i,2023-01-20 14:30:00,2023-01-20 15:30:00,raymae79,,LP4;PM4,,1.0,,1563
1641,PLINE300,LAM_E6,38199/37862,,i,2023-01-24 14:00:00,2023-01-24 15:00:00,raymae79,,LP4;PM4,,1.0,,1564
1642,PLINE300,LAM_E6,98601/01062,,Use,2023-01-17 14:30:00,2023-01-17 15:00:00,raymae79,,LP4;PM4,,0.5,,1565
1643,PLINE300,LAM_E6,98850/02081,,PBi,2023-01-16 11:00:00,2023-01-16 13:00:00,locoroto,,LP1;PM3;PM6,,2.0,,1566
1644,PLINE300,LAM_E6_2,31199/02272,,Max height test for coupons,2023-01-12 09:00:00,2023-01-12 13:00:00,bezard78,,LP1;LP2;LP3;LP4;PM6,,4.0,,1567
1645,PLINE300,LAM_E6_2,31299/01593,,SiN Liner PP test,2023-01-26 10:00:00,2023-01-26 11:00:00,martel37,,LP1;PM2,,1.0,,1568
1646,PLINE300,LAM_E6_2,31299/02061,,etch development,2023-01-06 15:30:00,2023-01-06 16:30:00,li17,,LP4;PM3,,1.0,,1569
1647,PLINE300,LAM_E6_2,31299/02061,,plasma analysis,2023-01-23 17:00:00,2023-01-23 18:00:00,li17,,LP4;PM3,,1.0,,1570
1648,PLINE300,LAM_E6_2,38199/01715,,Ir coupon experiment,2023-01-18 15:30:00,2023-01-18 16:30:00,li99,,LP1;PM6,,1.0,,1571
1649,PLINE300,LEVITOR4300,30990/02249,,anneal 9 wafers,2023-01-19 14:00:00,2023-01-19 16:00:00,houben21,,LP2;PM1,,2.0,,1572
1650,PLINE300,LEVITOR4300,30990/32063,,650C 60s,2023-01-19 12:00:00,2023-01-19 13:00:00,rastog28,,LP1;LP2;PM1;PM2,,1.0,,1573
1651,PLINE300,MC10,32299/00013,,cleave,2023-01-03 14:00:00,2023-01-03 16:00:00,beirnaer,,,,2.0,,1574
1652,PLINE300,MC10,32299/00013,,Training Thea en Tom,2023-01-10 12:30:00,2023-01-10 13:30:00,beirnaer,,,,1.0,,1575
1653,PLINE300,MH300,36003/01221,,To carry out SPC on MH300,2023-01-11 09:00:00,2023-01-11 11:30:00,dara85,,,,2.5,,1576
1654,PLINE300,MOLDER,31012/01506,,liquid mold,2023-01-15 14:00:00,2023-01-15 17:00:00,cuypers,,,,3.0,,1577
1655,PLINE300,NOKOTA,32299/00013,,devinp operation,2023-01-04 11:30:00,2023-01-04 12:30:00,mudige97,,LP2;P1L2,,1.0,,1578
1656,PLINE300,NOVA200_2,06999/01979,,measurement patterned ZEP,2023-01-12 17:00:00,2023-01-12 18:30:00,mafakh75,,,,1.5,,1579
1657,PLINE300,NOVA200_2,31399/01838,,SEM analysis of electroplated In,2023-01-06 15:30:00,2023-01-06 17:00:00,mudige97,,,,1.5,,1580
1658,PLINE300,NOVA200_2,31399/01838,,top SEM,2023-01-13 15:30:00,2023-01-13 17:00:00,shafah47,,,,1.5,,1581
1659,PLINE300,NOVA200_2,32299/00013,,BSD,2023-01-12 10:00:00,2023-01-12 11:00:00,cochet,,,,1.0,,1582
1660,PLINE300,NOVA200_2,32299/00013,,XSEM,2023-01-21 08:00:00,2023-01-21 10:00:00,cochet,,,,2.0,,1583
1661,PLINE300,NOVA200_2,39320/36502,,qualification,2023-01-17 16:30:00,2023-01-17 18:00:00,mander15,,,,1.5,,1584
1662,PLINE300,NOVA200_2,97401/00942,,Listen2Future PUF inspection,2023-01-23 09:30:00,2023-01-23 11:00:00,leruth67,,,,1.5,,1585
1663,PLINE300,NOVA200_2,97401/00942,,Ultrasound PUF inspection,2023-01-24 14:00:00,2023-01-24 15:30:00,leruth67,,,,1.5,,1586
1664,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-03 14:00:00,2023-01-03 15:30:00,willegem,,,,1.5,,1587
1665,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-04 12:30:00,2023-01-04 15:30:00,willegem,,,,3.0,,1588
1666,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-06 13:00:00,2023-01-06 15:30:00,willegem,,,,2.5,,1589
1667,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-10 14:00:00,2023-01-10 15:30:00,willegem,,,,1.5,,1590
1668,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-11 12:30:00,2023-01-11 15:30:00,willegem,,,,3.0,,1591
1669,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-13 13:00:00,2023-01-13 15:30:00,willegem,,,,2.5,,1592
1670,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-16 13:00:00,2023-01-16 16:00:00,willegem,,,,3.0,,1593
1671,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-18 12:30:00,2023-01-18 15:30:00,willegem,,,,3.0,,1594
1672,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-20 13:00:00,2023-01-20 17:00:00,willegem,,,,4.0,,1595
1673,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-23 13:00:00,2023-01-23 15:30:00,willegem,,,,2.5,,1596
1674,PLINE300,NOVA200_2,97401/01743,,sem nil,2023-01-24 12:30:00,2023-01-24 14:00:00,willegem,,,,1.5,,1597
1675,PLINE300,NOVA200_2,97401/01870,,perovskite SEM,2023-01-19 18:00:00,2023-01-19 19:30:00,song85,,,,1.5,,1598
1676,PLINE300,NOVA200_2,97406/01185,,Ag Sample characterization,2023-01-03 08:00:00,2023-01-03 09:30:00,tripat41,,,,1.5,,1599
1677,PLINE300,NOVA200_2,97406/01185,,Imaging electrodeposited layers,2023-01-03 17:00:00,2023-01-03 18:30:00,aarts61,,,,1.5,,1600
1678,PLINE300,NOVA200_2,97406/01185,,Ag Sample characterization,2023-01-05 08:00:00,2023-01-05 09:30:00,tripat41,,,,1.5,,1601
1679,PLINE300,NOVA200_2,97406/01185,,Sample characterization,2023-01-13 18:30:00,2023-01-13 20:00:00,tripat41,,,,1.5,,1602
1680,PLINE300,NOVA200_2,97406/01185,,Imaging ablated samples,2023-01-16 17:00:00,2023-01-16 18:00:00,aarts61,,,,1.0,,1603
1681,PLINE300,NOVA200_2,98300/01618,,i,2023-01-11 11:00:00,2023-01-11 12:30:00,redants,,,,1.5,,1604
1682,PLINE300,NOVA200_2,98300/14175,,XSEM,2023-01-12 13:30:00,2023-01-12 15:00:00,maes72,,,,1.5,,1605
1683,PLINE300,NOVA200_2,98300/14175,,XSEM,2023-01-19 09:00:00,2023-01-19 11:00:00,maes72,,,,2.0,,1606
1684,PLINE300,NOVA600,43699/49500,,imaging test FA,2023-01-26 09:00:00,2023-01-26 12:00:00,mankal77,,,,3.0,,1607
1685,PLINE300,NX3DM,31199/01918,,manual measurement,2023-01-11 09:00:00,2023-01-11 12:00:00,moussa,,,,3.0,,1608
1686,PLINE300,NX3DM,36003/01224,,devinp,2023-01-04 09:00:00,2023-01-04 11:00:00,vbelle62,,,,2.0,,1609
1687,PLINE300,NX3DM,36003/01224,,expinp,2023-01-09 09:00:00,2023-01-09 11:00:00,nong52,,,,2.0,,1610
1688,PLINE300,NX3DM,36003/01224,,devinp,2023-01-11 12:00:00,2023-01-11 14:30:00,nong52,,,,2.5,,1611
1689,PLINE300,NX3DM,36003/01224,,devinp,2023-01-11 16:30:00,2023-01-11 22:00:00,vbelle62,,,,5.5,,1612
1690,PLINE300,NX3DM,36003/01224,,develop,2023-01-12 09:00:00,2023-01-12 12:00:00,nong52,,,,3.0,,1613
1691,PLINE300,NX3DM,36003/01224,,devinp,2023-01-12 15:30:00,2023-01-13 00:00:00,vbelle62,,,,8.5,,1614
1692,PLINE300,NX3DM,36003/01224,,develop,2023-01-16 15:00:00,2023-01-16 16:00:00,nong52,,,,1.0,,1615
1693,PLINE300,NX3DM,36003/01224,,develop,2023-01-17 16:00:00,2023-01-17 17:00:00,nong52,,,,1.0,,1616
1694,PLINE300,NX3DM,36003/01224,,devinp,2023-01-18 09:00:00,2023-01-18 12:00:00,vbelle62,,,,3.0,,1617
1695,PLINE300,NX3DM,36003/01224,,ocap,2023-01-19 07:00:00,2023-01-19 09:30:00,vbelle62,,,,2.5,,1618
1696,PLINE300,NX3DM,36003/01224,,devinp,2023-01-24 10:00:00,2023-01-24 12:00:00,nong52,,,,2.0,,1619
